NAME,earn_tot,earn_with,earn_no,passist_tot,passist_with,passist_no,hhinc_tot,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_75-100,hhinc_100-125,hhinc_125-150,hhinc_150-200,hhinc_>200,hhinc_med,hhinc_fam,occ_tot,occ_occ,occ_vac,mort_tot,mort_debt,mort_secloan,mort_sec,mort_heq,mort_both,mort_no2,mort_none,emp_tot,emp_in,emp_civ,emp_emp,emp_un,emp_arm,emp_no,state,county,tract,block group,GEOID
"Block Group 3, Census Tract 221.01, Clackamas County, Oregon",779,577,202,779,120,659,779,46,14,32,22,56,54,38,26,27,107,70,116,37,26,69,39,56122,80956,781,779,2,761,326,22,22,0,0,304,435,1615,830,830,803,27,0,785,41,005,022101,3,410050221013
"Block Group 3, Census Tract 222.01, Clackamas County, Oregon",1030,818,212,1030,379,651,1030,178,61,35,15,56,30,0,98,35,184,127,195,0,0,0,16,50222,47500,1058,1030,28,68,68,14,14,0,0,54,0,1893,1405,1405,1272,133,0,488,41,005,022201,3,410050222013
"Block Group 5, Census Tract 316.10, Washington County, Oregon",834,738,96,834,115,719,834,0,14,0,42,11,136,68,28,40,99,128,188,34,30,16,0,56951,69216,834,834,0,206,167,14,0,14,0,153,39,1560,1226,1226,1213,13,0,334,41,067,031610,5,410670316105
"Block Group 4, Census Tract 98.03, Multnomah County, Oregon",699,340,359,699,252,447,699,48,60,55,190,31,157,20,17,14,17,72,18,0,0,0,0,24929,31266,736,699,37,16,0,0,0,0,0,0,16,1237,514,514,478,36,0,723,41,051,009803,4,410510098034
"Block Group 2, Census Tract 20, Deschutes County, Oregon",836,755,81,836,78,758,836,0,13,111,13,15,14,15,22,54,115,144,87,81,32,64,56,63516,69375,903,836,67,479,353,29,0,29,0,324,126,1582,1224,1224,1224,0,0,358,41,017,002000,2,410170020002
"Block Group 3, Census Tract 21, Deschutes County, Oregon",2140,1778,362,2140,126,2014,2140,122,0,48,26,36,27,25,86,22,65,318,297,382,132,384,170,94889,102794,2462,2140,322,1737,1429,161,0,161,0,1268,308,4585,3503,3503,3487,16,0,1082,41,017,002100,3,410170021003
"Block Group 2, Census Tract 21, Deschutes County, Oregon",1168,1036,132,1168,249,919,1168,19,95,56,54,101,58,57,148,64,121,99,49,92,128,27,0,44853,48293,1276,1168,108,572,371,76,23,53,0,295,201,2268,1511,1511,1345,166,0,757,41,017,002100,2,410170021002
"Block Group 4, Census Tract 21, Deschutes County, Oregon",561,505,56,561,262,299,561,18,132,25,29,0,0,20,0,0,168,49,39,43,0,38,0,53341,54345,617,561,56,400,225,17,0,17,0,208,175,1238,570,570,535,35,0,668,41,017,002100,4,410170021004
"Block Group 2, Census Tract 16, Deschutes County, Oregon",1026,653,373,1026,305,721,1026,151,128,47,102,13,40,18,34,50,22,129,98,66,54,17,57,41458,77500,1081,1026,55,241,173,39,0,39,0,134,68,1818,1132,1132,1091,41,0,686,41,017,001600,2,410170016002
"Block Group 1, Census Tract 16, Deschutes County, Oregon",359,256,103,359,127,232,359,34,14,34,44,0,15,46,11,14,59,69,5,0,0,0,14,38661,56161,492,359,133,53,25,11,0,11,0,14,28,801,486,486,486,0,0,315,41,017,001600,1,410170016001
"Block Group 3, Census Tract 201, Linn County, Oregon",363,281,82,363,37,326,363,0,18,13,0,0,0,65,0,18,0,110,35,0,27,40,37,73460,73015,363,363,0,326,76,0,0,0,0,76,250,737,482,482,430,52,0,255,41,043,020100,3,410430201003
"Block Group 4, Census Tract 201, Linn County, Oregon",973,754,219,973,114,859,973,20,29,10,15,67,18,18,8,14,63,83,182,157,161,105,23,93098,102645,975,973,2,863,567,71,15,56,0,496,296,2141,1366,1366,1341,25,0,775,41,043,020100,4,410430201004
"Block Group 1, Census Tract 201, Linn County, Oregon",1914,1618,296,1914,241,1673,1914,30,14,29,83,66,57,143,57,92,252,306,306,353,69,44,13,66292,80378,1928,1914,14,1293,950,83,48,35,0,867,343,4125,3062,3062,2771,291,0,1063,41,043,020100,1,410430201001
"Block Group 2, Census Tract 206, Linn County, Oregon",654,299,355,654,29,625,654,46,0,34,38,12,20,94,32,21,101,0,194,17,45,0,0,52143,55313,773,654,119,363,162,23,12,11,0,139,201,1347,395,395,355,40,0,952,41,043,020600,2,410430206002
"Block Group 3, Census Tract 206, Linn County, Oregon",808,758,50,808,47,761,808,0,0,20,23,64,0,28,0,33,110,76,202,83,67,17,85,80200,84595,808,808,0,645,570,107,55,52,14,449,75,1829,1427,1427,1373,54,0,402,41,043,020600,3,410430206003
"Block Group 4, Census Tract 206, Linn County, Oregon",259,193,66,259,18,241,259,8,0,0,18,0,21,0,0,24,12,61,65,21,29,0,0,61906,79432,312,259,53,208,138,26,10,16,0,112,70,524,250,250,239,11,0,274,41,043,020600,4,410430206004
"Block Group 1, Census Tract 304.02, Linn County, Oregon",267,155,112,267,117,150,267,35,15,20,18,17,28,47,47,13,14,0,0,13,0,0,0,35027,36809,317,267,50,120,61,14,0,14,0,47,59,563,287,287,239,48,0,276,41,043,030402,1,410430304021
"Block Group 5, Census Tract 304.02, Linn County, Oregon",603,441,162,603,82,521,603,66,51,32,29,17,0,30,0,15,0,290,42,17,14,0,0,65724,67229,674,603,71,492,338,17,0,17,0,321,154,1159,685,685,633,52,0,474,41,043,030402,5,410430304025
"Block Group 2, Census Tract 308, Linn County, Oregon",534,434,100,534,81,453,534,39,23,11,14,32,43,11,20,11,103,39,106,82,0,0,0,54301,80288,534,534,0,347,292,13,0,13,0,279,55,1005,614,614,602,12,0,391,41,043,030800,2,410430308002
"Block Group 1, Census Tract 1300, Douglas County, Oregon",568,453,115,568,133,435,568,0,23,85,16,14,41,15,31,45,0,55,116,0,70,57,0,65000,44519,614,568,46,144,114,0,0,0,0,114,30,1322,772,772,758,14,0,550,41,019,130000,1,410191300001
"Block Group 5, Census Tract 1300, Douglas County, Oregon",301,171,130,301,133,168,301,32,53,30,15,0,54,0,13,15,0,47,7,19,16,0,0,31165,-666666666,333,301,32,86,38,31,15,16,0,7,48,513,254,254,245,9,0,259,41,019,130000,5,410191300005
"Block Group 2, Census Tract 1300, Douglas County, Oregon",292,261,31,292,76,216,292,82,28,0,28,7,11,0,37,0,29,57,0,13,0,0,0,30227,43243,332,292,40,56,56,12,12,0,0,44,0,617,304,304,271,33,0,313,41,019,130000,2,410191300002
"Block Group 1, Census Tract 3, Coos County, Oregon",423,249,174,423,120,303,423,37,14,16,10,50,43,0,77,30,36,31,44,0,24,11,0,41347,60833,477,423,54,167,138,0,0,0,0,138,29,704,436,436,382,54,0,268,41,011,000300,1,410110003001
"Block Group 4, Census Tract 3, Coos County, Oregon",443,365,78,443,80,363,443,15,26,25,31,40,0,28,9,0,65,18,92,47,47,0,0,55511,69583,520,443,77,184,103,34,0,34,0,69,81,886,608,608,530,78,0,278,41,011,000300,4,410110003004
"Block Group 3, Census Tract 3, Coos County, Oregon",209,148,61,209,27,182,209,0,27,0,0,29,20,5,22,21,10,35,14,11,0,15,0,45469,53667,253,209,44,130,108,9,0,9,0,99,22,397,247,247,231,16,0,150,41,011,000300,3,410110003003
"Block Group 1, Census Tract 4, Coos County, Oregon",418,286,132,418,162,256,418,21,63,28,21,11,0,12,43,0,13,15,43,53,35,37,23,54423,100096,444,418,26,221,171,15,0,15,0,156,50,912,439,439,391,48,0,473,41,011,000400,1,410110004001
"Block Group 4, Census Tract 4, Coos County, Oregon",361,264,97,361,16,345,361,0,0,0,36,16,15,14,11,0,90,72,25,55,0,27,0,59659,64421,400,361,39,332,237,0,0,0,0,237,95,754,455,455,417,38,0,299,41,011,000400,4,410110004004
"Block Group 6, Census Tract 4, Coos County, Oregon",566,440,126,566,137,429,566,61,54,15,23,0,12,66,40,27,13,57,81,0,107,10,0,48611,45000,649,566,83,349,226,34,24,10,0,192,123,1070,602,602,602,0,0,468,41,011,000400,6,410110004006
"Block Group 5, Census Tract 4, Coos County, Oregon",503,358,145,503,75,428,503,24,45,16,20,18,0,10,0,24,24,130,8,96,73,0,15,68345,113438,544,503,41,235,113,0,0,0,0,113,122,997,642,584,537,47,58,355,41,011,000400,5,410110004005
"Block Group 2, Census Tract 4, Coos County, Oregon",236,133,103,236,66,170,236,29,0,0,0,14,26,0,15,19,72,14,8,39,0,0,0,53542,47566,236,236,0,131,93,19,0,19,0,74,38,448,193,187,187,0,6,255,41,011,000400,2,410110004002
"Block Group 3, Census Tract 4, Coos County, Oregon",451,362,89,451,109,342,451,18,28,43,8,21,23,36,31,0,18,86,67,0,17,0,55,59896,63824,452,451,1,256,135,28,28,0,0,107,121,944,518,501,482,19,17,426,41,011,000400,3,410110004003
"Block Group 2, Census Tract 5.02, Coos County, Oregon",349,117,232,349,56,293,349,21,81,9,29,9,68,0,0,30,26,0,50,9,0,8,9,31063,-666666666,486,349,137,217,99,8,0,8,0,91,118,663,241,225,216,9,16,422,41,011,000502,2,410110005022
"Block Group 1, Census Tract 5.02, Coos County, Oregon",899,552,347,899,138,761,899,0,27,102,55,91,26,25,95,70,41,178,101,15,33,29,11,46619,60205,1015,899,116,754,366,24,15,9,0,342,388,1789,835,835,749,86,0,954,41,011,000502,1,410110005021
"Block Group 2, Census Tract 9, Coos County, Oregon",576,290,286,576,104,472,576,21,0,31,58,32,119,83,16,11,25,81,46,33,0,0,20,37667,37583,576,576,0,468,261,0,0,0,0,261,207,1167,442,442,424,18,0,725,41,011,000900,2,410110009002
"Block Group 1, Census Tract 9, Coos County, Oregon",373,161,212,373,10,363,373,18,7,14,14,16,26,0,39,0,19,26,62,106,0,0,26,76103,80357,419,373,46,373,187,0,0,0,0,187,186,645,173,173,173,0,0,472,41,011,000900,1,410110009001
"Block Group 6, Census Tract 9, Coos County, Oregon",381,280,101,381,101,280,381,0,0,57,58,14,18,1,0,40,29,0,56,72,0,36,0,52891,75673,394,381,13,336,260,40,27,13,0,220,76,856,453,453,437,16,0,403,41,011,000900,6,410110009006
"Block Group 8, Census Tract 9, Coos County, Oregon",199,115,84,199,19,180,199,32,0,21,8,0,0,0,0,0,5,50,41,0,0,18,24,64279,75962,248,199,49,162,87,0,0,0,0,87,75,337,195,195,186,9,0,142,41,011,000900,8,410110009008
"Block Group 4, Census Tract 9, Coos County, Oregon",526,312,214,526,157,369,526,24,43,15,61,42,44,68,32,21,25,96,41,0,0,14,0,37024,36131,526,526,0,361,251,33,21,12,0,218,110,931,554,554,519,35,0,377,41,011,000900,4,410110009004
"Block Group 7, Census Tract 9, Coos County, Oregon",389,269,120,389,125,264,389,0,57,13,18,72,20,0,25,0,56,20,14,29,0,56,9,43950,-666666666,389,389,0,271,102,0,0,0,0,102,169,883,533,533,533,0,0,350,41,011,000900,7,410110009007
"Block Group 2, Census Tract 9501, Curry County, Oregon",518,325,193,518,207,311,518,77,44,19,17,57,16,30,19,41,9,83,50,11,6,39,0,39891,39250,623,518,105,311,200,10,0,10,0,190,111,902,417,417,303,114,0,485,41,015,950100,2,410159501002
"Block Group 3, Census Tract 9502, Curry County, Oregon",926,510,416,926,138,788,926,22,29,29,88,102,41,43,15,18,74,16,126,16,70,111,126,60313,99363,1207,926,281,662,381,33,0,33,0,348,281,1740,773,773,743,30,0,967,41,015,950200,3,410159502003
"Block Group 1, Census Tract 9502, Curry County, Oregon",848,439,409,848,172,676,848,53,122,15,65,54,52,39,21,48,100,104,78,52,9,11,25,47656,61875,950,848,102,578,289,10,0,10,0,279,289,1633,679,679,672,7,0,954,41,015,950200,1,410159502001
"Block Group 2, Census Tract 9503.01, Curry County, Oregon",378,222,156,378,54,324,378,0,71,0,28,23,0,0,20,0,39,44,36,84,0,33,0,70833,72625,449,378,71,319,122,19,0,19,0,103,197,643,324,324,304,20,0,319,41,015,950301,2,410159503012
"Block Group 1, Census Tract 9503.01, Curry County, Oregon",1031,578,453,1031,78,953,1031,36,68,52,48,39,38,80,35,18,63,15,155,261,49,74,0,80272,102764,1304,1031,273,879,458,58,22,36,0,400,421,1951,946,946,916,30,0,1005,41,015,950301,1,410159503011
"Block Group 1, Census Tract 12.01, Lane County, Oregon",629,478,151,629,152,477,629,15,60,7,74,43,11,20,38,0,50,84,112,20,53,14,28,59028,66607,657,629,28,480,351,58,0,58,0,293,129,1656,957,957,828,129,0,699,41,039,001201,1,410390012011
"Block Group 3, Census Tract 12.01, Lane County, Oregon",415,294,121,415,143,272,415,34,39,12,16,0,65,0,49,20,26,77,68,0,9,0,0,44279,47250,473,415,58,282,112,0,0,0,0,112,170,860,458,458,448,10,0,402,41,039,001201,3,410390012013
"Block Group 1, Census Tract 31.02, Lane County, Oregon",504,370,134,504,61,443,504,0,42,0,0,41,50,43,92,0,19,44,27,10,30,66,40,42065,-666666666,535,504,31,280,134,24,0,24,0,110,146,1146,702,702,660,42,0,444,41,039,003102,1,410390031021
"Block Group 2, Census Tract 31.02, Lane County, Oregon",628,546,82,628,16,612,628,12,18,11,0,0,0,0,40,0,12,128,107,89,71,63,77,99167,111544,628,628,0,438,340,57,25,32,0,283,98,1298,901,901,872,29,0,397,41,039,003102,2,410390031022
"Block Group 2, Census Tract 37, Lane County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-666666666,-666666666,0,0,0,0,0,0,0,0,0,0,0,1567,402,402,240,162,0,1165,41,039,003700,2,410390037002
"Block Group 2, Census Tract 90, Multnomah County, Oregon",1020,850,170,1020,343,677,1020,47,0,151,14,18,101,40,48,42,88,136,155,48,30,89,13,51856,46348,1107,1020,87,667,507,93,33,60,0,414,160,2884,2037,2037,1728,309,0,847,41,051,009000,2,410510090002
"Block Group 1, Census Tract 90, Multnomah County, Oregon",1151,784,367,1151,407,744,1151,173,128,40,116,0,34,85,0,66,80,142,67,117,24,20,59,39974,39609,1197,1151,46,549,309,54,0,54,0,255,240,2552,1523,1523,1436,87,0,1029,41,051,009000,1,410510090001
"Block Group 2, Census Tract 92.02, Multnomah County, Oregon",465,388,77,465,148,317,465,26,26,29,10,12,58,27,62,26,25,47,84,7,0,13,13,43589,47159,491,465,26,286,206,29,0,29,0,177,80,989,656,656,596,60,0,333,41,051,009202,2,410510092022
"Block Group 2, Census Tract 93.01, Multnomah County, Oregon",719,546,173,719,281,438,719,104,166,10,25,0,0,0,27,53,73,63,99,53,27,0,19,48797,49646,719,719,0,324,222,0,0,0,0,222,102,1185,671,671,654,17,0,514,41,051,009301,2,410510093012
"Block Group 3, Census Tract 93.01, Multnomah County, Oregon",829,543,286,829,506,323,829,125,98,78,107,12,64,14,0,72,44,134,58,10,0,13,0,28854,30903,944,829,115,59,21,0,0,0,0,21,38,1972,971,971,808,163,0,1001,41,051,009301,3,410510093013
"Block Group 1, Census Tract 98.01, Multnomah County, Oregon",779,642,137,779,334,445,779,117,97,95,61,52,36,59,11,57,63,26,48,57,0,0,0,28153,39167,804,779,25,242,149,0,0,0,0,149,93,1505,904,904,768,136,0,601,41,051,009801,1,410510098011
"Block Group 2, Census Tract 84, Multnomah County, Oregon",1044,825,219,1044,343,701,1044,48,117,26,88,59,137,43,93,51,112,91,48,77,17,37,0,40133,43611,1134,1044,90,501,416,27,0,27,0,389,85,2322,1550,1550,1541,9,0,772,41,051,008400,2,410510084002
"Block Group 1, Census Tract 89.02, Multnomah County, Oregon",981,794,187,981,53,928,981,35,9,0,10,53,49,24,0,75,75,93,268,107,72,89,22,79335,86328,989,981,8,514,305,27,0,27,23,255,209,2256,1621,1621,1569,52,0,635,41,051,008902,1,410510089021
"Block Group 2, Census Tract 91.01, Multnomah County, Oregon",867,663,204,867,380,487,867,109,39,44,25,114,27,25,32,32,122,107,73,45,25,34,14,48945,52198,912,867,45,401,249,47,0,47,0,202,152,1968,1330,1319,1202,117,11,638,41,051,009101,2,410510091012
"Block Group 1, Census Tract 91.01, Multnomah County, Oregon",1190,798,392,1190,453,737,1190,173,88,64,101,47,67,10,71,98,127,132,104,56,52,0,0,43934,49390,1277,1190,87,536,364,32,8,24,0,332,172,2591,1285,1252,1135,117,33,1306,41,051,009101,1,410510091011
"Block Group 1, Census Tract 104.02, Multnomah County, Oregon",651,571,80,651,68,583,651,33,16,0,0,0,34,16,0,23,56,47,60,102,44,163,57,102355,108426,651,651,0,494,358,60,31,29,0,298,136,1605,1058,1058,1018,40,0,547,41,051,010402,1,410510104021
"Block Group 2, Census Tract 104.02, Multnomah County, Oregon",773,696,77,773,26,747,773,0,0,0,14,0,17,0,64,27,45,95,133,152,112,41,73,96083,108973,827,773,54,555,444,84,13,71,0,360,111,2164,1712,1712,1689,23,0,452,41,051,010402,2,410510104022
"Block Group 3, Census Tract 104.08, Multnomah County, Oregon",433,356,77,433,185,248,433,0,20,0,57,0,70,18,0,58,115,23,39,33,0,0,0,49720,51958,501,433,68,85,39,0,0,0,0,39,46,1010,630,630,617,13,0,380,41,051,010408,3,410510104083
"Block Group 2, Census Tract 104.08, Multnomah County, Oregon",606,478,128,606,121,485,606,40,0,95,53,35,52,0,19,12,47,75,67,73,12,12,14,46875,55859,606,606,0,495,312,12,0,12,0,300,183,1145,714,714,689,25,0,431,41,051,010408,2,410510104082
"Block Group 2, Census Tract 9602, Grant County, Oregon",300,201,99,300,88,212,300,28,23,36,16,15,0,43,7,0,8,16,30,42,8,25,3,37885,81125,348,300,48,191,96,0,0,0,0,96,95,594,355,355,309,46,0,239,41,023,960200,2,410239602002
"Block Group 6, Census Tract 308, Linn County, Oregon",676,552,124,676,143,533,676,106,0,77,27,0,35,0,72,76,89,11,115,27,0,41,0,46193,50205,689,676,13,205,205,37,37,0,0,168,0,1410,901,901,739,162,0,509,41,043,030800,6,410430308006
"Block Group 4, Census Tract 308, Linn County, Oregon",369,115,254,369,93,276,369,74,57,27,63,24,11,11,20,15,29,12,0,26,0,0,0,21410,44625,369,369,0,101,72,15,0,15,0,57,29,636,195,195,179,16,0,441,41,043,030800,4,410430308004
"Block Group 5, Census Tract 301, Linn County, Oregon",419,317,102,419,56,363,419,0,0,15,75,37,0,0,0,64,37,47,24,54,33,33,0,52011,60638,419,419,0,403,245,16,0,16,0,229,158,964,509,509,491,18,0,455,41,043,030100,5,410430301005
"Block Group 4, Census Tract 301, Linn County, Oregon",471,323,148,471,55,416,471,0,21,0,36,33,18,17,37,0,38,99,66,55,18,0,33,64293,70956,603,471,132,386,334,53,0,53,0,281,52,973,454,454,454,0,0,519,41,043,030100,4,410430301004
"Block Group 2, Census Tract 9602, Tillamook County, Oregon",335,198,137,335,75,260,335,15,30,11,14,23,34,14,17,26,26,32,32,33,6,10,12,46696,55903,451,335,116,225,113,22,3,19,0,91,112,736,367,359,339,20,8,369,41,057,960200,2,410579602002
"Block Group 3, Census Tract 9608, Tillamook County, Oregon",384,207,177,384,6,378,384,17,9,12,10,22,30,18,0,17,80,60,38,15,11,15,30,58083,72743,1192,384,808,348,251,53,11,42,0,198,97,774,351,351,339,12,0,423,41,057,960800,3,410579608003
"Block Group 2, Census Tract 9608, Tillamook County, Oregon",261,158,103,261,11,250,261,21,11,12,10,18,0,60,0,22,0,6,68,13,9,0,11,39659,83500,292,261,31,217,82,0,0,0,0,82,135,470,198,198,186,12,0,272,41,057,960800,2,410579608002
"Block Group 3, Census Tract 9606, Tillamook County, Oregon",477,240,237,477,8,469,477,0,29,0,14,22,39,7,28,11,27,67,65,32,28,50,58,64775,86518,1043,477,566,368,145,0,0,0,0,145,223,765,309,309,309,0,0,456,41,057,960600,3,410579606003
"Block Group 2, Census Tract 9601, Tillamook County, Oregon",462,283,179,462,50,412,462,0,46,18,32,19,42,21,32,4,62,64,12,59,18,18,15,51574,55694,758,462,296,369,180,36,25,11,0,144,189,851,414,414,414,0,0,437,41,057,960100,2,410579601002
"Block Group 4, Census Tract 9601, Tillamook County, Oregon",334,216,118,334,70,264,334,23,16,5,31,12,32,5,21,26,25,35,68,24,5,0,6,49000,50298,776,334,442,197,99,13,13,0,0,86,98,635,295,295,288,7,0,340,41,057,960100,4,410579601004
"Block Group 3, Census Tract 9601, Tillamook County, Oregon",255,91,164,255,16,239,255,16,0,5,17,7,8,16,2,5,16,69,37,19,5,17,16,66083,68750,1113,255,858,192,70,18,0,18,0,52,122,429,91,91,80,11,0,338,41,057,960100,3,410579601003
"Block Group 5, Census Tract 9604, Tillamook County, Oregon",444,355,89,444,133,311,444,0,15,65,14,15,43,44,0,42,0,45,69,79,13,0,0,47031,46914,444,444,0,223,167,13,0,13,0,154,56,908,566,566,525,41,0,342,41,057,960400,5,410579604005
"Block Group 7, Census Tract 9604, Tillamook County, Oregon",483,368,115,483,38,445,483,0,0,0,43,15,0,11,63,15,38,165,33,28,31,41,0,65824,70069,502,483,19,432,324,38,0,38,0,286,108,1120,614,614,614,0,0,506,41,057,960400,7,410579604007
"Block Group 4, Census Tract 9604, Tillamook County, Oregon",197,120,77,197,42,155,197,0,22,18,0,26,8,0,0,23,33,0,40,14,13,0,0,50208,55083,197,197,0,137,54,0,0,0,0,54,83,510,307,307,293,14,0,203,41,057,960400,4,410579604004
"Block Group 1, Census Tract 13.01, Lane County, Oregon",473,248,225,473,154,319,473,139,0,44,16,22,24,22,28,9,49,21,36,37,0,0,26,34115,41250,483,473,10,355,206,36,0,36,0,170,149,954,366,366,327,39,0,588,41,039,001301,1,410390013011
"Block Group 3, Census Tract 18.03, Lane County, Oregon",477,292,185,477,161,316,477,62,15,33,70,20,32,10,0,24,59,30,32,47,35,8,0,36625,59750,477,477,0,207,150,8,0,8,0,142,57,991,503,503,446,57,0,488,41,039,001803,3,410390018033
"Block Group 2, Census Tract 18.03, Lane County, Oregon",618,550,68,618,137,481,618,19,51,14,27,44,47,16,26,18,51,107,41,48,60,41,8,58000,63281,618,618,0,350,278,66,0,66,0,212,72,1347,966,966,889,77,0,381,41,039,001803,2,410390018032
"Block Group 1, Census Tract 19.04, Lane County, Oregon",954,840,114,954,100,854,954,66,16,55,78,66,71,0,73,0,58,191,123,122,35,0,0,57857,66317,954,954,0,682,553,48,25,23,0,505,129,1987,1514,1488,1446,42,26,473,41,039,001904,1,410390019041
"Block Group 2, Census Tract 20.01, Lane County, Oregon",623,404,219,623,126,497,623,0,13,64,0,19,11,0,66,50,101,52,84,110,27,17,9,58922,75341,623,623,0,530,284,64,8,56,0,220,246,1379,795,795,736,59,0,584,41,039,002001,2,410390020012
"Block Group 2, Census Tract 22.02, Lane County, Oregon",439,328,111,439,0,439,439,18,0,0,16,17,68,17,16,87,33,31,31,44,47,0,14,49283,49835,439,439,0,154,57,13,0,13,0,44,97,739,483,483,463,20,0,256,41,039,002202,2,410390022022
"Block Group 3, Census Tract 22.02, Lane County, Oregon",1549,1113,436,1549,160,1389,1549,125,0,89,121,89,47,62,18,38,181,118,125,97,131,123,185,60262,91103,1549,1549,0,691,381,51,0,51,0,330,310,2845,1731,1706,1577,129,25,1114,41,039,002202,3,410390022023
"Block Group 1, Census Tract 38, Lane County, Oregon",403,341,62,403,18,385,403,151,20,99,24,0,0,0,20,72,0,0,0,0,17,0,0,17747,-666666666,478,403,75,0,0,0,0,0,0,0,0,1687,872,872,472,400,0,815,41,039,003800,1,410390038001
"Block Group 4, Census Tract 38, Lane County, Oregon",880,816,64,880,71,809,880,264,201,88,0,80,41,49,24,0,86,0,47,0,0,0,0,13884,-666666666,992,880,112,0,0,0,0,0,0,0,0,2126,1398,1398,1306,92,0,728,41,039,003800,4,410390038004
"Block Group 5, Census Tract 38, Lane County, Oregon",1128,977,151,1128,262,866,1128,561,137,53,165,60,42,0,0,20,23,0,18,0,0,49,0,10153,-666666666,1206,1128,78,0,0,0,0,0,0,0,0,2619,1419,1419,1247,172,0,1200,41,039,003800,5,410390038005
"Block Group 1, Census Tract 208.01, Linn County, Oregon",337,286,51,337,108,229,337,5,6,14,45,14,41,56,7,30,8,33,53,6,8,6,5,38641,55750,353,337,16,132,102,13,0,13,0,89,30,982,455,455,431,24,0,527,41,043,020801,1,410430208011
