,hhinc_<10,hhinc_10-15,hhinc_15-20,hhinc_20-25,hhinc_25-30,hhinc_30-35,hhinc_35-40,hhinc_40-45,hhinc_45-50,hhinc_50-60,hhinc_60-75,hhinc_med,GEOID,id,left,top,right,bottom,geometry,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID,UTILITYNAM,CREATIONUS,DATECREATE,DATEMODIFI,LASTUSER,GLOBALID,SHAPE_STAr,SHAPE_STLe
769,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1554,7755261.9918,461012.1747,7765821.9918,471572.1747,POINT (7755261.9918 461012.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
770,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1555,7755261.9918,450452.1747,7765821.9918,461012.1747,POINT (7755261.9918 450452.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
771,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1583,7765821.9918,577172.1747,7776381.9918,587732.1747,POINT (7765821.9918 577172.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
772,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1584,7765821.9918,566612.1747,7776381.9918,577172.1747,POINT (7765821.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
773,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1585,7765821.9918,556052.1747,7776381.9918,566612.1747,POINT (7765821.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
774,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1586,7765821.9918,545492.1747,7776381.9918,556052.1747,POINT (7765821.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
775,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1587,7765821.9918,534932.1747,7776381.9918,545492.1747,POINT (7765821.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
776,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1588,7765821.9918,524372.1747,7776381.9918,534932.1747,POINT (7765821.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
777,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1589,7765821.9918,513812.1747,7776381.9918,524372.1747,POINT (7765821.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
778,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1590,7765821.9918,503252.1747,7776381.9918,513812.1747,POINT (7765821.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
779,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1591,7765821.9918,492692.1747,7776381.9918,503252.1747,POINT (7765821.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
780,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1592,7765821.9918,482132.1747,7776381.9918,492692.1747,POINT (7765821.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
781,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1593,7765821.9918,471572.1747,7776381.9918,482132.1747,POINT (7765821.9918 471572.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
782,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1594,7765821.9918,461012.1747,7776381.9918,471572.1747,POINT (7765821.9918 461012.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
783,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1595,7765821.9918,450452.1747,7776381.9918,461012.1747,POINT (7765821.9918 450452.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
784,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1624,7776381.9918,566612.1747,7786941.9918,577172.1747,POINT (7776381.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
785,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1625,7776381.9918,556052.1747,7786941.9918,566612.1747,POINT (7776381.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
786,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1626,7776381.9918,545492.1747,7786941.9918,556052.1747,POINT (7776381.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
787,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1627,7776381.9918,534932.1747,7786941.9918,545492.1747,POINT (7776381.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
788,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1628,7776381.9918,524372.1747,7786941.9918,534932.1747,POINT (7776381.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
789,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1629,7776381.9918,513812.1747,7786941.9918,524372.1747,POINT (7776381.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
790,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1630,7776381.9918,503252.1747,7786941.9918,513812.1747,POINT (7776381.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
791,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1631,7776381.9918,492692.1747,7786941.9918,503252.1747,POINT (7776381.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
792,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1632,7776381.9918,482132.1747,7786941.9918,492692.1747,POINT (7776381.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
793,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1633,7776381.9918,471572.1747,7786941.9918,482132.1747,POINT (7776381.9918 471572.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
794,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1634,7776381.9918,461012.1747,7786941.9918,471572.1747,POINT (7776381.9918 461012.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
795,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1635,7776381.9918,450452.1747,7786941.9918,461012.1747,POINT (7776381.9918 450452.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
796,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1661,7786941.9918,598292.1747,7797501.9918,608852.1747,POINT (7786941.9918 598292.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
797,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1662,7786941.9918,587732.1747,7797501.9918,598292.1747,POINT (7786941.9918 587732.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
798,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1663,7786941.9918,577172.1747,7797501.9918,587732.1747,POINT (7786941.9918 577172.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
799,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1664,7786941.9918,566612.1747,7797501.9918,577172.1747,POINT (7786941.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
800,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1665,7786941.9918,556052.1747,7797501.9918,566612.1747,POINT (7786941.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
801,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1666,7786941.9918,545492.1747,7797501.9918,556052.1747,POINT (7786941.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
802,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1667,7786941.9918,534932.1747,7797501.9918,545492.1747,POINT (7786941.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
803,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1668,7786941.9918,524372.1747,7797501.9918,534932.1747,POINT (7786941.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
804,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1669,7786941.9918,513812.1747,7797501.9918,524372.1747,POINT (7786941.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
805,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1670,7786941.9918,503252.1747,7797501.9918,513812.1747,POINT (7786941.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
806,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1671,7786941.9918,492692.1747,7797501.9918,503252.1747,POINT (7786941.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
807,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1672,7786941.9918,482132.1747,7797501.9918,492692.1747,POINT (7786941.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
808,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1673,7786941.9918,471572.1747,7797501.9918,482132.1747,POINT (7786941.9918 471572.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
809,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1674,7786941.9918,461012.1747,7797501.9918,471572.1747,POINT (7786941.9918 461012.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
810,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1675,7786941.9918,450452.1747,7797501.9918,461012.1747,POINT (7786941.9918 450452.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
811,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1702,7797501.9918,587732.1747,7808061.9918,598292.1747,POINT (7797501.9918 587732.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
812,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1703,7797501.9918,577172.1747,7808061.9918,587732.1747,POINT (7797501.9918 577172.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
813,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1704,7797501.9918,566612.1747,7808061.9918,577172.1747,POINT (7797501.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
814,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1705,7797501.9918,556052.1747,7808061.9918,566612.1747,POINT (7797501.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
815,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1706,7797501.9918,545492.1747,7808061.9918,556052.1747,POINT (7797501.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
816,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1707,7797501.9918,534932.1747,7808061.9918,545492.1747,POINT (7797501.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
817,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1708,7797501.9918,524372.1747,7808061.9918,534932.1747,POINT (7797501.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
818,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1709,7797501.9918,513812.1747,7808061.9918,524372.1747,POINT (7797501.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
819,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1710,7797501.9918,503252.1747,7808061.9918,513812.1747,POINT (7797501.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
820,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1711,7797501.9918,492692.1747,7808061.9918,503252.1747,POINT (7797501.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
821,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1712,7797501.9918,482132.1747,7808061.9918,492692.1747,POINT (7797501.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
822,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1713,7797501.9918,471572.1747,7808061.9918,482132.1747,POINT (7797501.9918 471572.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
823,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1714,7797501.9918,461012.1747,7808061.9918,471572.1747,POINT (7797501.9918 461012.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
824,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1715,7797501.9918,450452.1747,7808061.9918,461012.1747,POINT (7797501.9918 450452.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
825,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1743,7808061.9918,577172.1747,7818621.9918,587732.1747,POINT (7808061.9918 577172.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
826,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1744,7808061.9918,566612.1747,7818621.9918,577172.1747,POINT (7808061.9918 566612.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
827,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1745,7808061.9918,556052.1747,7818621.9918,566612.1747,POINT (7808061.9918 556052.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
828,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1746,7808061.9918,545492.1747,7818621.9918,556052.1747,POINT (7808061.9918 545492.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
829,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1747,7808061.9918,534932.1747,7818621.9918,545492.1747,POINT (7808061.9918 534932.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
830,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1748,7808061.9918,524372.1747,7818621.9918,534932.1747,POINT (7808061.9918 524372.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
831,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1749,7808061.9918,513812.1747,7818621.9918,524372.1747,POINT (7808061.9918 513812.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
832,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1750,7808061.9918,503252.1747,7818621.9918,513812.1747,POINT (7808061.9918 503252.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
833,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1751,7808061.9918,492692.1747,7818621.9918,503252.1747,POINT (7808061.9918 492692.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
834,0,0,0,0,0,0,0,0,0,0,0,-666666666,410059800001,1752,7808061.9918,482132.1747,7818621.9918,492692.1747,POINT (7808061.9918 482132.1747),41,005,980000,1,Block Group 1,G5030,S,1634590508.0,6684470.0,+45.0641988,-121.9884098,329.0,PGE,E02641,2018-10-15,2018-10-15,E02641,{BDED2F21-9A0D-4EAE-ACB9-5062C6D62A03},113601558001.0,3373898.83816
