NAME,total population,total race,white,black,american indian or alaska native,asian,native hawaiian or pacific islander,other,two or more races,two races including other race,two races excluding other race or three or more races,total tenure,owner occupied,renter occupied,total educ attain,none,nursery,kindergarten,1st grade,2nd grade,3rd grade,4th grade,5th grade,6th grade,7th grade,8th grade,9th grade,10th grade,11th grade,12th grade no diploma,Regular high school diploma,GED or alternative credential,Some college <1 year,Some college 1+ years no degree,Associate's degree,Bachelor's degree,Master's degree,Professional school degree,Doctorate degree,state,county,tract,block group,GEOID
"Block Group 2, Census Tract 9503, Baker County, Oregon",984,984,926,7,4,0,4,0,43,0,43,511,221,290,753,8,0,0,0,0,0,0,0,0,0,0,40,27,25,47,129,89,67,95,41,108,59,0,18,41,001,950300,2,410019503002
"Block Group 3, Census Tract 9503, Baker County, Oregon",438,438,414,0,18,5,0,1,0,0,0,213,141,72,362,0,0,0,0,0,0,0,0,0,12,4,19,9,28,24,82,23,43,54,25,34,5,0,0,41,001,950300,3,410019503003
"Block Group 3, Census Tract 9501, Baker County, Oregon",1307,1307,1164,22,9,8,24,54,26,1,25,518,401,117,964,51,0,0,0,0,0,0,0,0,0,5,6,8,7,22,126,44,55,171,96,180,130,19,44,41,001,950100,3,410019501003
"Block Group 1, Census Tract 9501, Baker County, Oregon",779,779,772,0,2,0,2,0,3,0,3,396,328,68,677,0,0,0,0,0,0,0,0,0,0,10,18,12,17,0,293,24,35,163,42,37,24,0,2,41,001,950100,1,410019501001
"Block Group 3, Census Tract 9504, Baker County, Oregon",805,805,796,0,0,9,0,0,0,0,0,302,190,112,534,0,0,0,0,0,0,0,0,0,0,0,0,6,15,29,136,27,63,99,44,94,0,0,21,41,001,950400,3,410019504003
"Block Group 1, Census Tract 9504, Baker County, Oregon",1398,1398,1284,7,0,36,15,35,21,7,14,681,519,162,1169,0,0,0,0,0,0,0,0,0,0,26,26,0,0,9,272,57,88,202,84,270,104,9,22,41,001,950400,1,410019504001
"Block Group 1, Census Tract 9506, Baker County, Oregon",584,584,557,0,3,11,0,0,13,0,13,248,184,64,456,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,86,6,15,64,79,158,28,9,0,41,001,950600,1,410019506001
"Block Group 3, Census Tract 9502, Baker County, Oregon",987,987,947,0,0,0,0,11,29,0,29,477,296,181,657,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,194,52,104,41,31,114,60,14,0,41,001,950200,3,410019502003
"Block Group 2, Census Tract 9505, Baker County, Oregon",960,960,688,41,71,0,0,89,71,0,71,254,143,111,744,0,0,0,0,0,0,7,0,32,0,0,17,22,53,11,86,79,142,200,41,20,34,0,0,41,001,950500,2,410019505002
"Block Group 1, Census Tract 9505, Baker County, Oregon",1771,1771,1683,0,19,34,0,0,35,0,35,742,581,161,1285,0,0,11,0,5,0,0,0,10,0,0,7,8,26,4,368,43,99,154,207,237,88,18,0,41,001,950500,1,410019505001
"Block Group 1, Census Tract 3611, Josephine County, Oregon",2189,2189,1910,0,0,24,0,0,255,0,255,1001,626,375,1673,25,0,0,0,0,0,0,0,0,0,0,0,0,73,0,235,105,201,380,216,267,133,12,26,41,033,361100,1,410333611001
"Block Group 3, Census Tract 3611, Josephine County, Oregon",2149,2149,2045,16,37,0,0,0,51,0,51,884,484,400,1633,0,0,0,0,0,0,0,0,0,0,0,10,9,51,20,508,101,212,425,131,103,36,13,14,41,033,361100,3,410333611003
"Block Group 4, Census Tract 3613, Josephine County, Oregon",1872,1872,1778,0,44,50,0,0,0,0,0,819,633,186,1543,0,0,0,0,0,0,0,0,0,0,0,3,0,37,50,327,70,328,262,35,315,98,18,0,41,033,361300,4,410333613004
"Block Group 2, Census Tract 16.04, Marion County, Oregon",1240,1240,668,0,0,19,246,157,150,0,150,523,157,366,573,9,0,0,0,0,0,0,72,0,0,70,23,0,43,0,110,32,0,116,11,19,20,48,0,41,047,001604,2,410470016042
"Block Group 2, Census Tract 214, Clackamas County, Oregon",1044,1044,873,0,0,22,0,149,0,0,0,395,171,224,669,18,0,0,0,0,0,0,0,37,0,30,27,0,0,17,77,76,39,168,52,86,42,0,0,41,005,021400,2,410050214002
"Block Group 3, Census Tract 214, Clackamas County, Oregon",668,668,643,0,0,0,0,25,0,0,0,400,163,237,516,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,62,0,51,90,32,148,84,4,0,41,005,021400,3,410050214003
"Block Group 1, Census Tract 9718, Klamath County, Oregon",812,812,585,0,65,0,7,32,123,61,62,382,136,246,552,0,0,0,0,0,0,0,0,0,0,34,0,0,4,6,195,17,80,98,42,23,34,15,4,41,035,971800,1,410359718001
"Block Group 2, Census Tract 9703, Klamath County, Oregon",476,476,463,0,0,0,13,0,0,0,0,212,203,9,365,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,172,0,34,29,29,40,17,0,18,41,035,970300,2,410359703002
"Block Group 1, Census Tract 9703, Klamath County, Oregon",543,543,505,0,0,0,0,0,38,0,38,295,248,47,498,25,0,0,0,0,0,0,0,0,18,0,9,10,16,41,46,29,51,116,36,71,21,9,0,41,035,970300,1,410359703001
"Block Group 3, Census Tract 9703, Klamath County, Oregon",840,840,791,0,7,0,0,0,42,0,42,403,389,14,768,20,0,0,0,0,0,0,0,0,0,0,24,17,8,64,99,98,36,206,128,58,10,0,0,41,035,970300,3,410359703003
"Block Group 4, Census Tract 9703, Klamath County, Oregon",939,939,896,0,0,0,0,0,43,0,43,306,306,0,579,0,0,0,0,0,0,24,0,0,0,0,0,0,16,20,129,30,51,229,35,20,25,0,0,41,035,970300,4,410359703004
"Block Group 2, Census Tract 9705, Klamath County, Oregon",598,598,519,0,4,0,0,6,69,6,63,247,226,21,433,5,0,0,0,0,0,0,0,0,0,15,0,38,6,0,93,5,23,70,72,73,33,0,0,41,035,970500,2,410359705002
"Block Group 1, Census Tract 9705, Klamath County, Oregon",987,987,868,12,44,0,0,28,35,0,35,426,313,113,745,1,0,0,0,0,0,0,0,14,0,3,17,9,36,9,254,23,62,154,65,48,33,17,0,41,035,970500,1,410359705001
"Block Group 3, Census Tract 9711, Klamath County, Oregon",1230,1230,1194,1,14,11,2,0,8,0,8,553,387,166,927,12,0,0,0,0,0,0,0,0,0,0,34,16,0,0,136,23,35,209,122,223,99,0,18,41,035,971100,3,410359711003
"Block Group 4, Census Tract 9711, Klamath County, Oregon",648,648,616,0,32,0,0,0,0,0,0,227,123,104,433,54,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,18,36,59,152,42,0,0,0,41,035,971100,4,410359711004
"Block Group 1, Census Tract 9711, Klamath County, Oregon",820,820,721,10,71,0,0,0,18,0,18,311,116,195,489,0,0,0,0,0,0,0,0,9,0,0,15,0,30,0,282,20,21,9,0,52,36,0,15,41,035,971100,1,410359711001
"Block Group 2, Census Tract 9711, Klamath County, Oregon",2690,2690,2410,73,21,75,0,0,111,0,111,1049,741,308,1903,0,0,0,0,0,0,0,0,0,0,22,0,46,0,15,316,63,176,235,287,370,258,81,34,41,035,971100,2,410359711002
"Block Group 2, Census Tract 106, Marion County, Oregon",1416,1416,1341,0,5,7,0,0,63,0,63,627,562,65,1242,0,0,0,0,0,0,0,0,0,0,3,8,0,34,8,483,40,71,294,47,190,56,0,8,41,047,010600,2,410470106002
"Block Group 3, Census Tract 106, Marion County, Oregon",643,643,538,6,4,0,0,0,95,2,93,291,206,85,538,16,0,0,0,0,0,0,0,0,0,7,8,4,13,4,130,30,26,153,48,73,25,0,1,41,047,010600,3,410470106003
"Block Group 3, Census Tract 13, Marion County, Oregon",885,885,791,0,0,0,0,10,84,48,36,289,228,61,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,6,75,101,154,101,24,9,41,047,001300,3,410470013003
"Block Group 1, Census Tract 13, Marion County, Oregon",1832,1832,1582,137,7,40,0,36,30,0,30,825,509,316,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,9,47,235,99,428,156,145,62,41,047,001300,1,410470013001
"Block Group 3, Census Tract 15.01, Marion County, Oregon",1782,1782,1684,0,0,35,0,37,26,15,11,726,246,480,1153,0,0,0,0,0,0,0,12,0,0,4,32,14,29,0,285,43,107,253,85,212,77,0,0,41,047,001501,3,410470015013
"Block Group 1, Census Tract 15.01, Marion County, Oregon",1531,1531,1253,0,23,15,104,60,76,0,76,473,365,108,872,10,0,0,0,0,0,0,0,0,0,0,9,12,23,63,136,52,90,114,73,194,79,8,9,41,047,001501,1,410470015011
"Block Group 4, Census Tract 16.02, Marion County, Oregon",1924,1924,1314,0,0,0,0,0,610,35,575,651,434,217,1201,0,0,0,0,0,35,0,15,0,0,0,0,173,42,32,183,15,180,201,31,187,82,0,25,41,047,001602,4,410470016024
"Block Group 2, Census Tract 16.02, Marion County, Oregon",2195,2195,1373,31,72,69,0,332,318,50,268,941,73,868,1405,0,0,0,0,0,145,0,35,49,0,0,65,0,113,35,260,14,95,221,100,243,30,0,0,41,047,001602,2,410470016022
"Block Group 1, Census Tract 16.02, Marion County, Oregon",3081,3081,2034,475,50,0,0,270,252,0,252,806,119,687,1474,113,0,0,0,0,0,0,0,172,0,42,88,0,42,81,436,0,181,148,44,102,25,0,0,41,047,001602,1,410470016021
"Block Group 3, Census Tract 18.02, Marion County, Oregon",1755,1755,1248,0,0,176,0,0,331,0,331,381,296,85,906,43,0,29,0,0,0,0,0,0,0,73,57,0,23,18,228,53,150,33,84,76,11,11,17,41,047,001802,3,410470018023
"Block Group 2, Census Tract 18.02, Marion County, Oregon",1332,1332,597,0,82,0,219,434,0,0,0,462,133,329,1031,24,0,0,24,0,0,0,0,0,0,0,0,39,0,0,363,103,180,90,136,72,0,0,0,41,047,001802,2,410470018022
"Block Group 1, Census Tract 23.01, Marion County, Oregon",2541,2541,2208,0,20,20,51,25,217,12,205,948,588,360,1675,26,0,0,0,9,0,0,0,0,0,0,25,13,0,38,323,49,142,331,226,343,83,29,38,41,047,002301,1,410470023011
"Block Group 1, Census Tract 107.02, Marion County, Oregon",1184,1184,931,0,0,46,71,0,136,0,136,418,330,88,804,38,0,0,0,0,0,0,0,0,0,16,0,17,10,38,171,33,57,138,141,113,32,0,0,41,047,010702,1,410470107021
"Block Group 2, Census Tract 107.02, Marion County, Oregon",2911,2911,2729,0,16,13,0,0,153,0,153,933,820,113,2034,8,0,0,0,0,0,0,0,0,46,77,9,17,56,14,434,134,245,393,308,249,15,0,29,41,047,010702,2,410470107022
"Block Group 4, Census Tract 108.01, Marion County, Oregon",636,636,607,0,0,0,0,0,29,0,29,230,167,63,434,0,0,0,0,0,0,0,0,0,20,45,33,0,11,0,31,65,93,86,35,15,0,0,0,41,047,010801,4,410470108014
"Block Group 5, Census Tract 108.01, Marion County, Oregon",1808,1808,1700,0,6,44,0,0,58,0,58,639,444,195,1153,0,0,0,0,0,0,0,9,12,0,6,40,55,9,9,277,43,173,279,98,68,52,0,23,41,047,010801,5,410470108015
"Block Group 1, Census Tract 108.01, Marion County, Oregon",1419,1419,1218,0,60,1,51,0,89,0,89,433,227,206,744,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,224,18,94,121,167,60,19,0,0,41,047,010801,1,410470108011
"Block Group 2, Census Tract 108.01, Marion County, Oregon",987,987,947,0,15,0,0,0,25,0,25,345,216,129,711,0,0,0,0,0,0,0,0,0,21,15,0,0,0,16,405,80,22,59,51,33,9,0,0,41,047,010801,2,410470108012
"Block Group 2, Census Tract 232.01, Clackamas County, Oregon",2113,2113,2040,0,0,46,0,0,27,0,27,746,657,89,1614,0,0,0,0,0,0,0,0,0,10,9,23,12,39,0,243,130,134,284,206,316,162,15,31,41,005,023201,2,410050232012
"Block Group 1, Census Tract 232.01, Clackamas County, Oregon",2134,2134,1893,0,19,132,0,44,46,0,46,740,714,26,1614,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,394,76,243,202,153,307,169,42,9,41,005,023201,1,410050232011
"Block Group 1, Census Tract 236, Clackamas County, Oregon",1085,1085,1047,0,0,31,0,0,7,0,7,408,370,38,888,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,172,25,31,95,182,232,109,0,7,41,005,023600,1,410050236001
"Block Group 3, Census Tract 243.02, Clackamas County, Oregon",1964,1964,1854,88,0,0,0,0,22,0,22,761,715,46,1505,0,0,0,0,0,0,0,0,0,0,34,0,0,102,48,362,58,159,338,177,184,31,0,12,41,005,024302,3,410050243023
"Block Group 2, Census Tract 203.04, Clackamas County, Oregon",1222,1222,1066,0,0,57,0,20,79,0,79,574,436,138,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69,15,0,81,15,408,202,0,64,41,005,020304,2,410050203042
"Block Group 1, Census Tract 203.04, Clackamas County, Oregon",2286,2286,1761,93,0,313,0,0,119,50,69,711,694,17,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,123,39,19,143,147,489,222,97,92,41,005,020304,1,410050203041
"Block Group 1, Census Tract 212, Clackamas County, Oregon",1639,1639,1370,22,0,47,0,88,112,0,112,933,241,692,1280,0,0,0,0,0,0,0,0,35,0,0,0,23,0,0,198,5,101,264,39,375,172,20,48,41,005,021200,1,410050212001
"Block Group 1, Census Tract 224, Clackamas County, Oregon",957,957,816,0,12,29,0,0,100,0,100,399,171,228,703,0,0,0,0,0,0,0,0,0,0,23,9,11,29,0,135,23,65,122,88,119,52,0,27,41,005,022400,1,410050224001
"Block Group 1, Census Tract 9707, Klamath County, Oregon",649,649,622,6,0,0,0,0,21,0,21,281,243,38,534,0,0,0,0,0,0,0,0,21,0,4,12,17,18,0,204,10,28,57,74,55,21,13,0,41,035,970700,1,410359707001
"Block Group 2, Census Tract 9707, Klamath County, Oregon",1334,1334,1274,0,0,0,0,22,38,22,16,590,420,170,1001,3,0,0,2,3,0,6,9,35,19,7,45,0,34,6,226,41,65,162,121,168,49,0,0,41,035,970700,2,410359707002
"Block Group 3, Census Tract 9717, Klamath County, Oregon",423,423,241,0,98,0,0,19,65,12,53,220,42,178,317,18,0,0,0,0,0,0,0,0,0,0,0,22,7,29,49,31,14,39,41,33,26,0,8,41,035,971700,3,410359717003
"Block Group 2, Census Tract 9717, Klamath County, Oregon",956,956,866,0,0,38,0,10,42,0,42,459,279,180,624,0,0,0,0,0,0,0,0,0,0,24,0,6,7,4,59,13,61,113,45,136,90,13,53,41,035,971700,2,410359717002
"Block Group 1, Census Tract 9710, Klamath County, Oregon",675,675,616,0,53,0,0,0,6,0,6,317,191,126,494,0,0,0,0,0,0,0,0,21,0,0,0,0,9,0,133,50,29,120,42,58,6,26,0,41,035,971000,1,410359710001
"Block Group 1, Census Tract 9506, Umatilla County, Oregon",559,559,541,0,18,0,0,0,0,0,0,214,142,72,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,163,26,55,18,48,23,0,13,0,41,059,950600,1,410599506001
"Block Group 3, Census Tract 9506, Umatilla County, Oregon",478,478,194,0,27,0,0,257,0,0,0,236,31,205,289,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,64,29,18,79,41,27,0,0,0,41,059,950600,3,410599506003
"Block Group 6, Census Tract 9506, Umatilla County, Oregon",1282,1282,1209,36,0,30,0,0,7,0,7,498,311,187,902,19,0,0,0,0,0,0,0,0,0,0,0,0,20,42,132,17,174,149,105,53,162,12,17,41,059,950600,6,410599506006
"Block Group 4, Census Tract 9508, Umatilla County, Oregon",3099,3099,2973,0,0,0,0,126,0,0,0,1058,970,88,2172,15,0,24,0,17,0,0,0,135,0,42,88,69,51,36,472,105,271,393,118,164,172,0,0,41,059,950800,4,410599508004
"Block Group 2, Census Tract 9508, Umatilla County, Oregon",757,757,624,0,0,0,0,57,76,0,76,325,169,156,430,12,0,0,0,0,0,0,0,0,0,86,0,0,63,34,133,0,5,37,29,31,0,0,0,41,059,950800,2,410599508002
"Block Group 1, Census Tract 9508, Umatilla County, Oregon",3197,3197,2574,130,63,11,0,164,255,11,244,381,297,84,2537,35,0,0,9,0,10,0,0,28,9,33,29,32,111,79,407,708,281,305,228,139,60,10,24,41,059,950800,1,410599508001
"Block Group 3, Census Tract 9508, Umatilla County, Oregon",809,809,809,0,0,0,0,0,0,0,0,266,212,54,471,0,0,0,0,0,0,0,0,111,0,14,0,15,15,28,92,25,20,139,12,0,0,0,0,41,059,950800,3,410599508003
"Block Group 1, Census Tract 9510, Umatilla County, Oregon",699,699,648,2,0,0,0,0,49,0,49,314,252,62,576,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,71,144,71,95,78,0,0,41,059,951000,1,410599510001
"Block Group 2, Census Tract 9510, Umatilla County, Oregon",2844,2844,2516,0,0,171,0,125,32,8,24,871,449,422,1573,44,0,0,0,0,0,33,39,40,0,42,47,49,108,56,313,21,97,284,114,183,79,24,0,41,059,951000,2,410599510002
"Block Group 4, Census Tract 9510, Umatilla County, Oregon",903,903,765,13,0,0,0,94,31,0,31,312,164,148,455,0,0,0,0,0,99,0,0,52,0,30,17,0,7,13,35,10,36,95,22,17,22,0,0,41,059,951000,4,410599510004
"Block Group 3, Census Tract 9510, Umatilla County, Oregon",935,935,872,0,0,35,0,28,0,0,0,505,292,213,711,19,0,0,0,0,0,0,0,24,0,15,15,45,0,0,232,28,49,59,31,110,84,0,0,41,059,951000,3,410599510003
"Block Group 3, Census Tract 2.03, Jackson County, Oregon",1412,1412,1301,19,6,0,0,55,31,12,19,561,95,466,821,9,0,0,0,0,0,0,0,19,0,10,84,33,16,31,168,83,171,67,71,35,24,0,0,41,029,000203,3,410290002033
"Block Group 2, Census Tract 2.03, Jackson County, Oregon",1632,1632,1460,21,22,0,0,97,32,0,32,637,283,354,1195,24,0,0,0,0,0,0,18,27,0,47,0,0,51,12,296,48,131,301,101,103,28,0,8,41,029,000203,2,410290002032
"Block Group 1, Census Tract 2.03, Jackson County, Oregon",836,836,706,7,44,0,0,5,74,0,74,411,91,320,592,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,230,5,67,99,52,99,34,0,0,41,029,000203,1,410290002031
"Block Group 3, Census Tract 13.02, Jackson County, Oregon",3175,3175,2785,0,51,15,0,0,324,0,324,1028,927,101,1885,0,0,0,0,0,0,0,0,0,0,99,0,157,18,64,573,183,78,369,193,96,29,0,26,41,029,001302,3,410290013023
"Block Group 5, Census Tract 13.02, Jackson County, Oregon",990,990,937,0,0,0,0,14,39,0,39,413,390,23,759,67,0,0,0,0,0,0,0,0,0,52,0,17,0,45,199,44,60,151,82,42,0,0,0,41,029,001302,5,410290013025
"Block Group 1, Census Tract 13.02, Jackson County, Oregon",1023,1023,1000,0,0,0,0,3,20,20,0,424,356,68,853,0,0,0,0,0,0,0,0,0,50,0,62,0,15,31,195,20,38,117,84,114,74,53,0,41,029,001302,1,410290013021
"Block Group 4, Census Tract 22, Jackson County, Oregon",1371,1371,1347,0,0,0,24,0,0,0,0,698,464,234,1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,75,0,99,125,40,373,180,13,100,41,029,002200,4,410290022004
"Block Group 2, Census Tract 22, Jackson County, Oregon",1486,1486,1420,0,0,13,25,0,28,0,28,634,282,352,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,0,80,287,0,242,312,42,31,41,029,002200,2,410290022002
"Block Group 3, Census Tract 22, Jackson County, Oregon",1186,1186,1028,50,0,13,0,0,95,0,95,556,460,96,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,19,13,76,88,278,250,103,42,41,029,002200,3,410290022003
"Block Group 1, Census Tract 30.01, Jackson County, Oregon",994,994,994,0,0,0,0,0,0,0,0,398,301,97,790,0,0,0,0,0,0,0,0,0,0,0,0,39,24,12,188,75,73,118,87,102,37,35,0,41,029,003001,1,410290030011
"Block Group 3, Census Tract 6.01, Jackson County, Oregon",1917,1917,1892,0,25,0,0,0,0,0,0,803,520,283,1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,86,0,50,481,175,287,128,28,0,41,029,000601,3,410290006013
"Block Group 1, Census Tract 6.01, Jackson County, Oregon",2108,2108,1839,0,0,118,0,0,151,0,151,781,757,24,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,172,194,127,580,255,134,44,41,029,000601,1,410290006011
"Block Group 2, Census Tract 12, Jackson County, Oregon",109,109,109,0,0,0,0,0,0,0,0,55,26,29,109,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,43,0,0,0,42,0,0,0,0,41,029,001200,2,410290012002
"Block Group 1, Census Tract 12, Jackson County, Oregon",4218,4218,3667,24,0,100,9,52,366,0,366,1479,856,623,2652,56,7,0,0,0,0,0,13,0,0,0,35,0,87,36,857,155,239,533,122,364,131,17,0,41,029,001200,1,410290012001
"Block Group 2, Census Tract 240, Clackamas County, Oregon",659,659,659,0,0,0,0,0,0,0,0,268,242,26,503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,17,76,89,65,121,0,0,0,41,005,024000,2,410050240002
"Block Group 2, Census Tract 218.02, Clackamas County, Oregon",2585,2585,2117,132,60,53,34,0,189,0,189,1040,567,473,1750,0,0,0,0,0,14,0,0,0,31,12,32,34,54,64,361,56,122,420,158,193,111,50,38,41,005,021802,2,410050218022
"Block Group 5, Census Tract 9510, Umatilla County, Oregon",784,784,662,23,5,0,0,7,87,0,87,291,142,149,623,19,0,0,0,0,0,0,0,25,0,0,51,28,0,5,126,93,75,27,118,41,0,15,0,41,059,951000,5,410599510005
"Block Group 2, Census Tract 9513, Umatilla County, Oregon",1387,1387,1129,0,25,0,3,138,92,13,79,505,397,108,900,25,0,0,0,0,7,19,28,22,0,0,20,58,28,13,187,73,74,170,49,86,38,3,0,41,059,951300,2,410599513002
"Block Group 4, Census Tract 9513, Umatilla County, Oregon",1350,1350,1138,0,11,0,5,146,50,0,50,431,229,202,876,41,0,0,0,10,0,0,7,23,0,10,38,7,56,21,279,74,29,146,58,60,17,0,0,41,059,951300,4,410599513004
"Block Group 1, Census Tract 9513, Umatilla County, Oregon",504,504,478,0,0,0,0,26,0,0,0,176,129,47,325,0,0,0,0,0,0,0,3,6,0,3,0,10,0,9,138,0,14,50,31,37,24,0,0,41,059,951300,1,410599513001
"Block Group 1, Census Tract 9501, Umatilla County, Oregon",1914,1914,1640,0,10,56,0,41,167,35,132,743,532,211,1355,11,0,0,0,0,85,10,0,0,0,38,17,42,94,23,324,99,91,233,116,131,32,0,9,41,059,950100,1,410599501001
"Block Group 3, Census Tract 9511, Umatilla County, Oregon",888,888,592,0,5,0,0,291,0,0,0,294,122,172,565,0,0,0,0,0,0,0,0,82,0,0,11,0,125,0,132,14,29,5,55,74,38,0,0,41,059,951100,3,410599511003
"Block Group 4, Census Tract 9511, Umatilla County, Oregon",452,452,391,11,0,20,0,30,0,0,0,185,165,20,251,0,0,0,0,0,0,0,0,0,14,0,0,0,0,16,0,22,25,125,19,0,20,10,0,41,059,951100,4,410599511004
"Block Group 5, Census Tract 9511, Umatilla County, Oregon",1510,1510,1426,0,0,0,1,13,70,0,70,591,511,80,1075,0,0,0,0,0,0,0,0,94,0,1,0,0,0,62,230,21,71,262,173,56,95,10,0,41,059,951100,5,410599511005
"Block Group 5, Census Tract 9512, Umatilla County, Oregon",1824,1824,1633,0,0,0,0,151,40,40,0,587,577,10,1088,0,0,0,0,0,0,0,51,0,11,63,0,0,0,25,147,44,163,106,125,284,15,54,0,41,059,951200,5,410599512005
"Block Group 2, Census Tract 9512, Umatilla County, Oregon",1565,1565,1186,0,109,0,0,270,0,0,0,536,236,300,836,43,0,0,30,0,0,0,0,82,0,0,9,37,30,42,264,59,82,46,57,38,17,0,0,41,059,951200,2,410599512002
"Block Group 3, Census Tract 9512, Umatilla County, Oregon",615,615,534,0,0,0,0,81,0,0,0,254,105,149,381,0,0,0,0,0,0,0,0,66,0,0,14,0,0,37,103,0,35,19,47,33,27,0,0,41,059,951200,3,410599512003
"Block Group 6, Census Tract 9512, Umatilla County, Oregon",1224,1224,1156,0,9,11,0,0,48,0,48,560,262,298,775,32,0,0,0,0,0,0,0,27,0,0,0,25,0,60,287,52,80,144,31,23,0,14,0,41,059,951200,6,410599512006
"Block Group 1, Census Tract 9518, Lincoln County, Oregon",854,854,845,1,0,1,7,0,0,0,0,355,299,56,655,7,0,0,0,0,0,0,0,2,0,11,22,9,9,0,133,159,65,48,78,91,21,0,0,41,041,951800,1,410419518001
"Block Group 2, Census Tract 9518, Lincoln County, Oregon",1765,1765,1083,3,420,8,0,8,243,19,224,664,448,216,1191,11,0,0,0,0,0,0,0,2,0,16,3,9,35,17,350,142,115,222,40,94,95,11,29,41,041,951800,2,410419518002
"Block Group 1, Census Tract 9517, Lincoln County, Oregon",1843,1843,1724,0,10,13,8,62,26,12,14,872,619,253,1553,16,0,0,0,0,0,0,0,0,0,3,30,29,0,28,342,52,104,300,147,295,128,48,31,41,041,951700,1,410419517001
"Block Group 1, Census Tract 204, Polk County, Oregon",1512,1512,1446,2,32,2,0,2,28,6,22,549,354,195,1013,0,0,0,0,0,0,0,0,0,0,15,12,19,17,43,287,28,104,250,136,78,21,3,0,41,053,020400,1,410530204001
"Block Group 4, Census Tract 204, Polk County, Oregon",1873,1873,1679,5,42,79,0,16,52,5,47,666,594,72,1384,8,0,0,0,0,0,0,0,0,0,18,31,17,39,63,437,141,97,242,89,99,95,3,5,41,053,020400,4,410530204004
"Block Group 2, Census Tract 204, Polk County, Oregon",1724,1724,1057,4,524,3,2,6,128,16,112,640,511,129,1209,0,0,0,0,0,0,0,0,0,0,6,6,4,27,46,373,139,97,244,96,134,1,36,0,41,053,020400,2,410530204002
"Block Group 5, Census Tract 204, Polk County, Oregon",655,655,561,58,0,0,0,0,36,0,36,240,197,43,541,0,0,0,0,0,0,0,0,0,0,0,0,3,0,19,66,1,31,120,122,116,63,0,0,41,053,020400,5,410530204005
"Block Group 2, Census Tract 201, Clackamas County, Oregon",905,905,810,6,0,17,0,0,72,0,72,369,327,42,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,53,10,7,81,8,256,163,62,23,41,005,020100,2,410050201002
"Block Group 1, Census Tract 201, Clackamas County, Oregon",2253,2253,1878,0,0,147,0,72,156,19,137,922,905,17,1655,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,44,0,37,188,69,686,382,124,101,41,005,020100,1,410050201001
"Block Group 1, Census Tract 203.02, Clackamas County, Oregon",1016,1016,861,0,0,72,0,0,83,0,83,536,210,326,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,114,50,85,315,102,22,26,41,005,020302,1,410050203021
"Block Group 2, Census Tract 203.02, Clackamas County, Oregon",3003,3003,2521,7,0,324,0,31,120,13,107,1177,905,272,2087,0,0,0,0,0,0,0,0,0,0,0,9,0,16,22,130,15,113,281,151,805,372,107,66,41,005,020302,2,410050203022
"Block Group 1, Census Tract 3, Jackson County, Oregon",3834,3834,3226,0,492,57,0,39,20,0,20,1227,622,605,2151,0,0,0,0,0,0,0,0,92,0,0,97,140,83,57,492,57,152,643,118,148,51,0,21,41,029,000300,1,410290003001
"Block Group 2, Census Tract 3, Jackson County, Oregon",2710,2710,2347,0,36,57,0,23,247,37,210,1306,632,674,2180,14,0,0,0,0,14,0,0,28,0,97,47,62,19,62,633,242,157,451,116,204,34,0,0,41,029,000300,2,410290003002
"Block Group 2, Census Tract 2.02, Jackson County, Oregon",952,952,839,0,24,0,0,89,0,0,0,457,114,343,602,0,0,0,0,0,0,0,0,15,0,83,45,46,0,0,111,6,38,127,49,60,22,0,0,41,029,000202,2,410290002022
"Block Group 3, Census Tract 2.02, Jackson County, Oregon",1699,1699,1349,6,9,0,0,207,128,12,116,445,127,318,930,48,0,0,0,0,47,40,0,51,0,86,40,12,13,9,122,100,66,106,135,36,19,0,0,41,029,000202,3,410290002023
