,NAME,tot_pop,race_tot,race_white,race_black,race_indig,race_asian,race_isl,race_oth,race_2+,race_2+inc,race_2_3+,tenu_tot,tenu_own,tenu_rent,edu_tot,edu_none,edu_nurs,edu_kind,edu_1st,edu_2nd,edu_3rd,edu_4th,edu_5th,edu_6th,edu_7th,edu_8th,edu_9th,edu_10th,edu_11th,edu_12_nodip,edu_hsdip,edu_ged,edu_coll<1,edu_coll>1,edu_assoc,edu_bach,edu_mast,edu_prof,edu_doct,comp_tot,comp_has,comp_dial,comp_bro,comp_noint,comp_no,state,county,tract,block group,GEOID,tenu_p-rent,race_nonw,race_prop
85,"Block Group 2, Census Tract 9505, Umatilla County, Oregon",1554,1554,1372,6,75,21,0,0,80,0,80,654,474,180,1047,0,0,0,0,0,12,0,0,0,6,0,0,51,20,16,264,24,93,202,265,71,23,0,0,654,552,0,516,36,102,41,59,950500,2,410599505002,0.27522935779816515,182,0.11711711711711711
86,"Block Group 3, Census Tract 9505, Umatilla County, Oregon",356,356,308,11,25,0,0,0,12,0,12,154,122,32,319,6,0,0,0,0,0,0,0,0,0,0,0,9,4,6,68,5,60,59,40,48,11,0,3,154,108,0,108,0,46,41,59,950500,3,410599505003,0.2077922077922078,48,0.1348314606741573
87,"Block Group 2, Census Tract 9507, Umatilla County, Oregon",803,803,576,0,2,2,0,199,24,0,24,317,90,227,544,12,0,0,0,0,0,0,0,54,0,0,5,83,1,0,123,55,35,100,10,66,0,0,0,317,305,0,287,18,12,41,59,950700,2,410599507002,0.7160883280757098,227,0.28268991282689915
88,"Block Group 1, Census Tract 9507, Umatilla County, Oregon",892,892,839,0,13,0,0,14,26,0,26,408,173,235,635,0,0,0,0,0,0,0,0,0,0,9,0,6,0,0,290,52,94,34,96,40,5,9,0,408,380,0,349,31,28,41,59,950700,1,410599507001,0.5759803921568627,53,0.05941704035874439
89,"Block Group 3, Census Tract 9507, Umatilla County, Oregon",879,879,738,0,28,85,0,0,28,9,19,295,174,121,618,0,0,0,0,0,0,0,0,15,0,31,0,5,21,0,211,56,31,56,65,107,20,0,0,295,239,0,221,18,56,41,59,950700,3,410599507003,0.4101694915254237,141,0.16040955631399317
90,"Block Group 2, Census Tract 9509, Umatilla County, Oregon",986,986,840,0,31,0,0,91,24,24,0,365,239,126,643,18,0,0,0,0,0,0,0,43,0,0,50,0,13,0,121,25,93,68,86,69,57,0,0,365,336,0,303,33,29,41,59,950900,2,410599509002,0.3452054794520548,146,0.14807302231237324
91,"Block Group 3, Census Tract 9509, Umatilla County, Oregon",2741,2741,2677,7,0,0,0,41,16,0,16,879,731,148,1639,0,0,0,0,0,0,84,0,0,0,0,10,72,35,38,339,127,146,341,145,240,62,0,0,879,805,0,722,83,74,41,59,950900,3,410599509003,0.16837315130830488,64,0.02334914264866837
92,"Block Group 1, Census Tract 9509, Umatilla County, Oregon",1250,1250,1103,135,0,0,0,0,12,12,0,494,137,357,709,92,0,0,33,0,0,0,0,0,21,67,0,33,0,13,74,98,50,147,50,10,21,0,0,494,433,0,329,104,61,41,59,950900,1,410599509001,0.7226720647773279,147,0.1176
93,"Block Group 1, Census Tract 9502, Umatilla County, Oregon",1365,1365,1145,0,18,7,0,77,118,0,118,497,355,142,835,0,0,0,0,0,0,0,0,77,34,14,0,0,52,0,189,81,85,132,27,45,99,0,0,497,435,0,371,64,62,41,59,950200,1,410599502001,0.2857142857142857,220,0.16117216117216118
94,"Block Group 3, Census Tract 9502, Umatilla County, Oregon",1539,1539,1201,0,68,0,0,156,114,61,53,436,258,178,786,20,0,0,0,0,0,0,14,19,0,0,64,64,0,0,228,8,45,70,140,77,37,0,0,436,383,0,383,0,53,41,59,950200,3,410599502003,0.40825688073394495,338,0.21962313190383365
95,"Block Group 5, Census Tract 9502, Umatilla County, Oregon",1394,1394,1174,0,0,0,0,220,0,0,0,401,249,152,726,13,0,0,0,0,0,6,0,102,0,0,0,0,53,21,42,80,133,77,118,58,23,0,0,401,313,0,266,47,88,41,59,950200,5,410599502005,0.3790523690773067,220,0.15781922525107603
96,"Block Group 4, Census Tract 9502, Umatilla County, Oregon",935,935,606,0,259,31,0,39,0,0,0,357,188,169,565,0,0,0,0,0,0,0,0,0,0,0,25,13,76,0,167,45,14,69,21,96,7,0,32,357,345,0,294,51,12,41,59,950200,4,410599502004,0.4733893557422969,329,0.3518716577540107
97,"Block Group 2, Census Tract 9502, Umatilla County, Oregon",1468,1468,1307,0,73,0,0,43,45,0,45,490,307,183,740,39,0,0,0,0,0,38,0,50,0,0,0,0,0,22,248,16,36,106,50,97,38,0,0,490,444,0,380,64,46,41,59,950200,2,410599502002,0.373469387755102,161,0.10967302452316076
98,"Block Group 6, Census Tract 9502, Umatilla County, Oregon",336,336,336,0,0,0,0,0,0,0,0,206,151,55,312,0,0,0,0,0,0,0,0,2,0,0,0,21,35,0,70,0,20,87,45,32,0,0,0,206,153,0,153,0,53,41,59,950200,6,410599502006,0.2669902912621359,0,0.0
99,"Block Group 1, Census Tract 9514, Umatilla County, Oregon",1490,1490,1371,0,60,0,5,0,54,0,54,602,474,128,1075,17,0,0,0,0,0,0,0,0,0,14,4,42,30,5,327,51,68,153,119,173,55,0,17,602,500,0,425,75,102,41,59,951400,1,410599514001,0.21262458471760798,119,0.07986577181208054
100,"Block Group 2, Census Tract 108.02, Marion County, Oregon",1731,1731,1223,41,0,47,0,0,420,42,378,534,430,104,1004,0,0,0,0,0,0,0,0,43,0,0,0,0,0,19,210,0,38,118,99,383,76,0,18,534,517,0,471,46,17,41,47,10802,2,410470108022,0.1947565543071161,508,0.29347198151357595
101,"Block Group 4, Census Tract 108.02, Marion County, Oregon",2752,2752,2183,0,22,24,0,410,113,21,92,862,677,185,1875,26,0,0,0,4,34,12,5,103,0,5,36,10,11,37,440,110,200,312,160,275,84,11,0,862,839,0,813,26,23,41,47,10802,4,410470108024,0.21461716937354988,569,0.20675872093023256
102,"Block Group 4, Census Tract 18.01, Marion County, Oregon",1948,1948,929,21,0,0,15,444,539,19,520,522,362,160,1065,132,0,0,0,62,139,0,18,0,0,66,54,0,13,0,178,30,97,221,12,43,0,0,0,522,484,0,467,17,38,41,47,1801,4,410470018014,0.3065134099616858,1019,0.5231006160164271
103,"Block Group 3, Census Tract 18.01, Marion County, Oregon",1503,1503,1296,0,0,166,0,16,25,0,25,476,347,129,1040,0,0,0,0,0,14,0,0,0,0,59,50,0,46,0,430,70,91,155,45,80,0,0,0,476,412,0,354,58,64,41,47,1801,3,410470018013,0.2710084033613445,207,0.1377245508982036
104,"Block Group 2, Census Tract 18.01, Marion County, Oregon",1743,1743,1095,126,22,0,0,250,250,0,250,765,168,597,1299,35,0,0,0,0,0,0,0,0,0,0,18,0,52,111,403,75,117,359,14,71,44,0,0,765,619,0,607,12,146,41,47,1801,2,410470018012,0.7803921568627451,648,0.3717728055077453
105,"Block Group 1, Census Tract 228, Clackamas County, Oregon",1004,1004,936,0,29,24,0,0,15,0,15,583,192,391,736,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,123,0,80,135,24,183,102,75,0,583,540,0,492,48,43,41,5,22800,1,410050228001,0.6706689536878216,68,0.06772908366533864
106,"Block Group 3, Census Tract 228, Clackamas County, Oregon",643,643,603,0,0,40,0,0,0,0,0,279,227,52,559,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,97,0,49,116,78,157,0,16,20,279,279,0,263,16,0,41,5,22800,3,410050228003,0.1863799283154122,40,0.06220839813374806
107,"Block Group 2, Census Tract 232.02, Clackamas County, Oregon",1899,1899,1790,0,0,0,0,0,109,0,109,717,687,30,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,442,49,100,254,117,322,42,63,0,717,704,29,629,46,13,41,5,23202,2,410050232022,0.04184100418410042,109,0.0573986308583465
108,"Block Group 2, Census Tract 302.02, Yamhill County, Oregon",877,877,808,1,33,33,0,2,0,0,0,353,191,162,601,2,0,0,0,0,0,0,0,0,23,0,12,57,0,0,50,53,116,24,125,107,17,15,0,353,316,0,263,53,37,41,71,30202,2,410710302022,0.45892351274787535,69,0.07867730900798175
109,"Block Group 1, Census Tract 302.02, Yamhill County, Oregon",2440,2440,2262,0,20,0,0,71,87,19,68,915,531,384,1793,0,0,0,0,0,4,0,0,57,0,45,49,79,41,42,214,17,282,423,160,306,74,0,0,915,905,0,865,40,10,41,71,30202,1,410710302021,0.419672131147541,178,0.07295081967213114
110,"Block Group 2, Census Tract 9503, Baker County, Oregon",984,984,926,7,4,0,4,0,43,0,43,511,221,290,753,8,0,0,0,0,0,0,0,0,0,0,40,27,25,47,129,89,67,95,41,108,59,0,18,511,473,0,363,110,38,41,1,950300,2,410019503002,0.5675146771037182,58,0.05894308943089431
111,"Block Group 3, Census Tract 9503, Baker County, Oregon",438,438,414,0,18,5,0,1,0,0,0,213,141,72,362,0,0,0,0,0,0,0,0,0,12,4,19,9,28,24,82,23,43,54,25,34,5,0,0,213,156,3,122,31,57,41,1,950300,3,410019503003,0.3380281690140845,24,0.0547945205479452
112,"Block Group 3, Census Tract 9501, Baker County, Oregon",1307,1307,1164,22,9,8,24,54,26,1,25,518,401,117,964,51,0,0,0,0,0,0,0,0,0,5,6,8,7,22,126,44,55,171,96,180,130,19,44,518,489,10,379,100,29,41,1,950100,3,410019501003,0.22586872586872586,143,0.10941086457536343
113,"Block Group 1, Census Tract 9501, Baker County, Oregon",779,779,772,0,2,0,2,0,3,0,3,396,328,68,677,0,0,0,0,0,0,0,0,0,0,10,18,12,17,0,293,24,35,163,42,37,24,0,2,396,320,6,270,44,76,41,1,950100,1,410019501001,0.1717171717171717,7,0.008985879332477536
114,"Block Group 3, Census Tract 9504, Baker County, Oregon",805,805,796,0,0,9,0,0,0,0,0,302,190,112,534,0,0,0,0,0,0,0,0,0,0,0,0,6,15,29,136,27,63,99,44,94,0,0,21,302,278,0,278,0,24,41,1,950400,3,410019504003,0.3708609271523179,9,0.011180124223602485
115,"Block Group 1, Census Tract 9504, Baker County, Oregon",1398,1398,1284,7,0,36,15,35,21,7,14,681,519,162,1169,0,0,0,0,0,0,0,0,0,0,26,26,0,0,9,272,57,88,202,84,270,104,9,22,681,572,4,484,84,109,41,1,950400,1,410019504001,0.23788546255506607,114,0.0815450643776824
116,"Block Group 1, Census Tract 9506, Baker County, Oregon",584,584,557,0,3,11,0,0,13,0,13,248,184,64,456,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,86,6,15,64,79,158,28,9,0,248,223,8,198,17,25,41,1,950600,1,410019506001,0.25806451612903225,27,0.046232876712328765
117,"Block Group 3, Census Tract 9502, Baker County, Oregon",987,987,947,0,0,0,0,11,29,0,29,477,296,181,657,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,194,52,104,41,31,114,60,14,0,477,350,0,253,97,127,41,1,950200,3,410019502003,0.37945492662473795,40,0.040526849037487336
118,"Block Group 2, Census Tract 9505, Baker County, Oregon",960,960,688,41,71,0,0,89,71,0,71,254,143,111,744,0,0,0,0,0,0,7,0,32,0,0,17,22,53,11,86,79,142,200,41,20,34,0,0,254,254,8,194,52,0,41,1,950500,2,410019505002,0.43700787401574803,272,0.2833333333333333
119,"Block Group 1, Census Tract 9505, Baker County, Oregon",1771,1771,1683,0,19,34,0,0,35,0,35,742,581,161,1285,0,0,11,0,5,0,0,0,10,0,0,7,8,26,4,368,43,99,154,207,237,88,18,0,742,675,0,614,61,67,41,1,950500,1,410019505001,0.2169811320754717,88,0.049689440993788817
120,"Block Group 1, Census Tract 3611, Josephine County, Oregon",2189,2189,1910,0,0,24,0,0,255,0,255,1001,626,375,1673,25,0,0,0,0,0,0,0,0,0,0,0,0,73,0,235,105,201,380,216,267,133,12,26,1001,862,0,826,36,139,41,33,361100,1,410333611001,0.37462537462537465,279,0.12745545911375056
121,"Block Group 3, Census Tract 3611, Josephine County, Oregon",2149,2149,2045,16,37,0,0,0,51,0,51,884,484,400,1633,0,0,0,0,0,0,0,0,0,0,0,10,9,51,20,508,101,212,425,131,103,36,13,14,884,784,12,681,91,100,41,33,361100,3,410333611003,0.45248868778280543,104,0.04839460214053048
122,"Block Group 4, Census Tract 3613, Josephine County, Oregon",1872,1872,1778,0,44,50,0,0,0,0,0,819,633,186,1543,0,0,0,0,0,0,0,0,0,0,0,3,0,37,50,327,70,328,262,35,315,98,18,0,819,768,0,647,121,51,41,33,361300,4,410333613004,0.2271062271062271,94,0.050213675213675216
123,"Block Group 2, Census Tract 16.04, Marion County, Oregon",1240,1240,668,0,0,19,246,157,150,0,150,523,157,366,573,9,0,0,0,0,0,0,72,0,0,70,23,0,43,0,110,32,0,116,11,19,20,48,0,523,432,0,322,110,91,41,47,1604,2,410470016042,0.6998087954110899,572,0.4612903225806452
124,"Block Group 2, Census Tract 214, Clackamas County, Oregon",1044,1044,873,0,0,22,0,149,0,0,0,395,171,224,669,18,0,0,0,0,0,0,0,37,0,30,27,0,0,17,77,76,39,168,52,86,42,0,0,395,383,0,383,0,12,41,5,21400,2,410050214002,0.5670886075949367,171,0.16379310344827586
125,"Block Group 3, Census Tract 214, Clackamas County, Oregon",668,668,643,0,0,0,0,25,0,0,0,400,163,237,516,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,62,0,51,90,32,148,84,4,0,400,400,0,361,39,0,41,5,21400,3,410050214003,0.5925,25,0.0374251497005988
126,"Block Group 1, Census Tract 9718, Klamath County, Oregon",812,812,585,0,65,0,7,32,123,61,62,382,136,246,552,0,0,0,0,0,0,0,0,0,0,34,0,0,4,6,195,17,80,98,42,23,34,15,4,382,314,0,304,10,68,41,35,971800,1,410359718001,0.643979057591623,227,0.27955665024630544
127,"Block Group 2, Census Tract 9703, Klamath County, Oregon",476,476,463,0,0,0,13,0,0,0,0,212,203,9,365,0,0,0,0,0,0,0,0,0,0,0,0,9,9,8,172,0,34,29,29,40,17,0,18,212,189,0,182,7,23,41,35,970300,2,410359703002,0.04245283018867924,13,0.0273109243697479
128,"Block Group 1, Census Tract 9703, Klamath County, Oregon",543,543,505,0,0,0,0,0,38,0,38,295,248,47,498,25,0,0,0,0,0,0,0,0,18,0,9,10,16,41,46,29,51,116,36,71,21,9,0,295,243,0,238,5,52,41,35,970300,1,410359703001,0.15932203389830507,38,0.06998158379373849
129,"Block Group 3, Census Tract 9703, Klamath County, Oregon",840,840,791,0,7,0,0,0,42,0,42,403,389,14,768,20,0,0,0,0,0,0,0,0,0,0,24,17,8,64,99,98,36,206,128,58,10,0,0,403,378,0,327,51,25,41,35,970300,3,410359703003,0.034739454094292806,49,0.058333333333333334
130,"Block Group 4, Census Tract 9703, Klamath County, Oregon",939,939,896,0,0,0,0,0,43,0,43,306,306,0,579,0,0,0,0,0,0,24,0,0,0,0,0,0,16,20,129,30,51,229,35,20,25,0,0,306,298,0,290,8,8,41,35,970300,4,410359703004,0.0,43,0.04579339723109691
131,"Block Group 2, Census Tract 9705, Klamath County, Oregon",598,598,519,0,4,0,0,6,69,6,63,247,226,21,433,5,0,0,0,0,0,0,0,0,0,15,0,38,6,0,93,5,23,70,72,73,33,0,0,247,205,0,171,34,42,41,35,970500,2,410359705002,0.08502024291497975,79,0.13210702341137123
132,"Block Group 1, Census Tract 9705, Klamath County, Oregon",987,987,868,12,44,0,0,28,35,0,35,426,313,113,745,1,0,0,0,0,0,0,0,14,0,3,17,9,36,9,254,23,62,154,65,48,33,17,0,426,383,0,265,118,43,41,35,970500,1,410359705001,0.2652582159624413,119,0.12056737588652482
133,"Block Group 3, Census Tract 9711, Klamath County, Oregon",1230,1230,1194,1,14,11,2,0,8,0,8,553,387,166,927,12,0,0,0,0,0,0,0,0,0,0,34,16,0,0,136,23,35,209,122,223,99,0,18,553,522,0,522,0,31,41,35,971100,3,410359711003,0.30018083182640143,36,0.02926829268292683
134,"Block Group 4, Census Tract 9711, Klamath County, Oregon",648,648,616,0,32,0,0,0,0,0,0,227,123,104,433,54,0,0,0,0,0,0,0,0,0,0,0,0,0,7,65,18,36,59,152,42,0,0,0,227,211,0,191,20,16,41,35,971100,4,410359711004,0.4581497797356828,32,0.04938271604938271
135,"Block Group 1, Census Tract 9711, Klamath County, Oregon",820,820,721,10,71,0,0,0,18,0,18,311,116,195,489,0,0,0,0,0,0,0,0,9,0,0,15,0,30,0,282,20,21,9,0,52,36,0,15,311,250,0,225,25,61,41,35,971100,1,410359711001,0.6270096463022508,99,0.12073170731707317
136,"Block Group 2, Census Tract 9711, Klamath County, Oregon",2690,2690,2410,73,21,75,0,0,111,0,111,1049,741,308,1903,0,0,0,0,0,0,0,0,0,0,22,0,46,0,15,316,63,176,235,287,370,258,81,34,1049,988,0,926,62,61,41,35,971100,2,410359711002,0.29361296472831266,280,0.10408921933085502
137,"Block Group 2, Census Tract 106, Marion County, Oregon",1416,1416,1341,0,5,7,0,0,63,0,63,627,562,65,1242,0,0,0,0,0,0,0,0,0,0,3,8,0,34,8,483,40,71,294,47,190,56,0,8,627,564,0,531,33,63,41,47,10600,2,410470106002,0.10366826156299841,75,0.05296610169491525
138,"Block Group 3, Census Tract 106, Marion County, Oregon",643,643,538,6,4,0,0,0,95,2,93,291,206,85,538,16,0,0,0,0,0,0,0,0,0,7,8,4,13,4,130,30,26,153,48,73,25,0,1,291,247,0,226,21,44,41,47,10600,3,410470106003,0.2920962199312715,105,0.16329704510108864
139,"Block Group 3, Census Tract 13, Marion County, Oregon",885,885,791,0,0,0,0,10,84,48,36,289,228,61,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,6,75,101,154,101,24,9,289,289,0,267,22,0,41,47,1300,3,410470013003,0.21107266435986158,94,0.10621468926553672
140,"Block Group 1, Census Tract 13, Marion County, Oregon",1832,1832,1582,137,7,40,0,36,30,0,30,825,509,316,1258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,9,47,235,99,428,156,145,62,825,816,0,762,54,9,41,47,1300,1,410470013001,0.38303030303030305,250,0.13646288209606988
141,"Block Group 3, Census Tract 15.01, Marion County, Oregon",1782,1782,1684,0,0,35,0,37,26,15,11,726,246,480,1153,0,0,0,0,0,0,0,12,0,0,4,32,14,29,0,285,43,107,253,85,212,77,0,0,726,590,9,544,37,136,41,47,1501,3,410470015013,0.6611570247933884,98,0.05499438832772166
142,"Block Group 1, Census Tract 15.01, Marion County, Oregon",1531,1531,1253,0,23,15,104,60,76,0,76,473,365,108,872,10,0,0,0,0,0,0,0,0,0,0,9,12,23,63,136,52,90,114,73,194,79,8,9,473,465,0,465,0,8,41,47,1501,1,410470015011,0.22832980972515857,278,0.18158066623122143
143,"Block Group 4, Census Tract 16.02, Marion County, Oregon",1924,1924,1314,0,0,0,0,0,610,35,575,651,434,217,1201,0,0,0,0,0,35,0,15,0,0,0,0,173,42,32,183,15,180,201,31,187,82,0,25,651,637,7,529,101,14,41,47,1602,4,410470016024,0.3333333333333333,610,0.31704781704781704
144,"Block Group 2, Census Tract 16.02, Marion County, Oregon",2195,2195,1373,31,72,69,0,332,318,50,268,941,73,868,1405,0,0,0,0,0,145,0,35,49,0,0,65,0,113,35,260,14,95,221,100,243,30,0,0,941,926,0,926,0,15,41,47,1602,2,410470016022,0.922422954303932,822,0.3744874715261959
145,"Block Group 1, Census Tract 16.02, Marion County, Oregon",3081,3081,2034,475,50,0,0,270,252,0,252,806,119,687,1474,113,0,0,0,0,0,0,0,172,0,42,88,0,42,81,436,0,181,148,44,102,25,0,0,806,663,0,648,15,143,41,47,1602,1,410470016021,0.8523573200992556,1047,0.33982473222979553
146,"Block Group 3, Census Tract 18.02, Marion County, Oregon",1755,1755,1248,0,0,176,0,0,331,0,331,381,296,85,906,43,0,29,0,0,0,0,0,0,0,73,57,0,23,18,228,53,150,33,84,76,11,11,17,381,381,0,366,15,0,41,47,1802,3,410470018023,0.2230971128608924,507,0.28888888888888886
147,"Block Group 2, Census Tract 18.02, Marion County, Oregon",1332,1332,597,0,82,0,219,434,0,0,0,462,133,329,1031,24,0,0,24,0,0,0,0,0,0,0,0,39,0,0,363,103,180,90,136,72,0,0,0,462,462,0,420,42,0,41,47,1802,2,410470018022,0.7121212121212122,735,0.5518018018018018
148,"Block Group 1, Census Tract 23.01, Marion County, Oregon",2541,2541,2208,0,20,20,51,25,217,12,205,948,588,360,1675,26,0,0,0,9,0,0,0,0,0,0,25,13,0,38,323,49,142,331,226,343,83,29,38,948,948,0,913,35,0,41,47,2301,1,410470023011,0.379746835443038,333,0.13105076741440377
149,"Block Group 1, Census Tract 107.02, Marion County, Oregon",1184,1184,931,0,0,46,71,0,136,0,136,418,330,88,804,38,0,0,0,0,0,0,0,0,0,16,0,17,10,38,171,33,57,138,141,113,32,0,0,418,388,0,324,64,30,41,47,10702,1,410470107021,0.21052631578947367,253,0.21368243243243243
150,"Block Group 2, Census Tract 107.02, Marion County, Oregon",2911,2911,2729,0,16,13,0,0,153,0,153,933,820,113,2034,8,0,0,0,0,0,0,0,0,46,77,9,17,56,14,434,134,245,393,308,249,15,0,29,933,907,0,876,31,26,41,47,10702,2,410470107022,0.12111468381564845,182,0.06252147028512539
151,"Block Group 4, Census Tract 108.01, Marion County, Oregon",636,636,607,0,0,0,0,0,29,0,29,230,167,63,434,0,0,0,0,0,0,0,0,0,20,45,33,0,11,0,31,65,93,86,35,15,0,0,0,230,230,0,196,34,0,41,47,10801,4,410470108014,0.27391304347826084,29,0.04559748427672956
152,"Block Group 5, Census Tract 108.01, Marion County, Oregon",1808,1808,1700,0,6,44,0,0,58,0,58,639,444,195,1153,0,0,0,0,0,0,0,9,12,0,6,40,55,9,9,277,43,173,279,98,68,52,0,23,639,608,0,516,92,31,41,47,10801,5,410470108015,0.3051643192488263,108,0.059734513274336286
153,"Block Group 1, Census Tract 108.01, Marion County, Oregon",1419,1419,1218,0,60,1,51,0,89,0,89,433,227,206,744,0,0,0,0,0,0,0,0,0,0,0,3,38,0,0,224,18,94,121,167,60,19,0,0,433,421,0,421,0,12,41,47,10801,1,410470108011,0.47575057736720555,201,0.1416490486257928
154,"Block Group 2, Census Tract 108.01, Marion County, Oregon",987,987,947,0,15,0,0,0,25,0,25,345,216,129,711,0,0,0,0,0,0,0,0,0,21,15,0,0,0,16,405,80,22,59,51,33,9,0,0,345,330,0,330,0,15,41,47,10801,2,410470108012,0.3739130434782609,40,0.040526849037487336
155,"Block Group 2, Census Tract 232.01, Clackamas County, Oregon",2113,2113,2040,0,0,46,0,0,27,0,27,746,657,89,1614,0,0,0,0,0,0,0,0,0,10,9,23,12,39,0,243,130,134,284,206,316,162,15,31,746,712,8,645,59,34,41,5,23201,2,410050232012,0.1193029490616622,73,0.03454803596781827
156,"Block Group 1, Census Tract 232.01, Clackamas County, Oregon",2134,2134,1893,0,19,132,0,44,46,0,46,740,714,26,1614,0,0,0,0,0,0,0,0,0,0,0,12,0,7,0,394,76,243,202,153,307,169,42,9,740,700,39,636,25,40,41,5,23201,1,410050232011,0.03513513513513514,241,0.11293345829428304
157,"Block Group 1, Census Tract 236, Clackamas County, Oregon",1085,1085,1047,0,0,31,0,0,7,0,7,408,370,38,888,11,0,0,0,0,0,0,0,0,0,0,0,0,0,24,172,25,31,95,182,232,109,0,7,408,378,0,370,8,30,41,5,23600,1,410050236001,0.09313725490196079,38,0.035023041474654376
158,"Block Group 3, Census Tract 243.02, Clackamas County, Oregon",1964,1964,1854,88,0,0,0,0,22,0,22,761,715,46,1505,0,0,0,0,0,0,0,0,0,0,34,0,0,102,48,362,58,159,338,177,184,31,0,12,761,709,0,677,32,52,41,5,24302,3,410050243023,0.06044678055190539,110,0.0560081466395112
159,"Block Group 2, Census Tract 203.04, Clackamas County, Oregon",1222,1222,1066,0,0,57,0,20,79,0,79,574,436,138,874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,69,15,0,81,15,408,202,0,64,574,557,0,557,0,17,41,5,20304,2,410050203042,0.24041811846689895,156,0.1276595744680851
160,"Block Group 1, Census Tract 203.04, Clackamas County, Oregon",2286,2286,1761,93,0,313,0,0,119,50,69,711,694,17,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,45,19,123,39,19,143,147,489,222,97,92,711,696,19,677,0,15,41,5,20304,1,410050203041,0.02390998593530239,525,0.22965879265091863
161,"Block Group 1, Census Tract 212, Clackamas County, Oregon",1639,1639,1370,22,0,47,0,88,112,0,112,933,241,692,1280,0,0,0,0,0,0,0,0,35,0,0,0,23,0,0,198,5,101,264,39,375,172,20,48,933,814,0,580,234,119,41,5,21200,1,410050212001,0.7416934619506966,269,0.16412446613788895
162,"Block Group 1, Census Tract 224, Clackamas County, Oregon",957,957,816,0,12,29,0,0,100,0,100,399,171,228,703,0,0,0,0,0,0,0,0,0,0,23,9,11,29,0,135,23,65,122,88,119,52,0,27,399,310,0,296,14,89,41,5,22400,1,410050224001,0.5714285714285714,141,0.14733542319749215
163,"Block Group 1, Census Tract 9707, Klamath County, Oregon",649,649,622,6,0,0,0,0,21,0,21,281,243,38,534,0,0,0,0,0,0,0,0,21,0,4,12,17,18,0,204,10,28,57,74,55,21,13,0,281,248,0,236,12,33,41,35,970700,1,410359707001,0.13523131672597866,27,0.04160246533127889
164,"Block Group 2, Census Tract 9707, Klamath County, Oregon",1334,1334,1274,0,0,0,0,22,38,22,16,590,420,170,1001,3,0,0,2,3,0,6,9,35,19,7,45,0,34,6,226,41,65,162,121,168,49,0,0,590,534,0,447,87,56,41,35,970700,2,410359707002,0.288135593220339,60,0.044977511244377814
165,"Block Group 3, Census Tract 9717, Klamath County, Oregon",423,423,241,0,98,0,0,19,65,12,53,220,42,178,317,18,0,0,0,0,0,0,0,0,0,0,0,22,7,29,49,31,14,39,41,33,26,0,8,220,201,0,193,8,19,41,35,971700,3,410359717003,0.8090909090909091,182,0.4302600472813239
166,"Block Group 2, Census Tract 9717, Klamath County, Oregon",956,956,866,0,0,38,0,10,42,0,42,459,279,180,624,0,0,0,0,0,0,0,0,0,0,24,0,6,7,4,59,13,61,113,45,136,90,13,53,459,428,0,428,0,31,41,35,971700,2,410359717002,0.39215686274509803,90,0.09414225941422594
167,"Block Group 1, Census Tract 9710, Klamath County, Oregon",675,675,616,0,53,0,0,0,6,0,6,317,191,126,494,0,0,0,0,0,0,0,0,21,0,0,0,0,9,0,133,50,29,120,42,58,6,26,0,317,276,0,244,32,41,41,35,971000,1,410359710001,0.39747634069400634,59,0.0874074074074074
168,"Block Group 1, Census Tract 9506, Umatilla County, Oregon",559,559,541,0,18,0,0,0,0,0,0,214,142,72,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,163,26,55,18,48,23,0,13,0,214,188,15,173,0,26,41,59,950600,1,410599506001,0.3364485981308411,18,0.03220035778175313
169,"Block Group 3, Census Tract 9506, Umatilla County, Oregon",478,478,194,0,27,0,0,257,0,0,0,236,31,205,289,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,64,29,18,79,41,27,0,0,0,236,117,0,117,0,119,41,59,950600,3,410599506003,0.8686440677966102,284,0.5941422594142259
170,"Block Group 6, Census Tract 9506, Umatilla County, Oregon",1282,1282,1209,36,0,30,0,0,7,0,7,498,311,187,902,19,0,0,0,0,0,0,0,0,0,0,0,0,20,42,132,17,174,149,105,53,162,12,17,498,415,0,365,50,83,41,59,950600,6,410599506006,0.3755020080321285,73,0.05694227769110764
