NAME,crent_tot,crent_cash,crent<100,crent_100,crent_150,crent_200,crent_250,crent_300,crent_350,crent_400,crent_450,crent_500,crent_550,crent_600,crent_650,crent_700,crent_750,crent_800,crent_900,crent_1k,crent_1250,crent_1500,crent_2k,crent_2500,crent_3k,crent_3500,crent_none,moho_tot,moho<100,moho_100,moho_200,moho_300,moho_400,moho_500,moho_600,moho_700,moho_800,moho_900,moho_1k,moho_1500,moho_2k,moho_2500,moho_3k,moho_no,med_moho,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 46.02, Multnomah County, Oregon",173,167,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,7,39,46,27,23,0,7,6,,,,,,,,,,,,,,,,,,,41,051,004602,1,410510046021
"Block Group 1, Census Tract 69, Multnomah County, Oregon",78,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,38,0,0,0,30,,,,,,,,,,,,,,,,,,,41,051,006900,1,410510069001
"Block Group 2, Census Tract 30, Multnomah County, Oregon",58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,25,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003000,2,410510030002
"Block Group 4, Census Tract 30, Multnomah County, Oregon",21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,,,,,,,,,,,,,,,,,,,41,051,003000,4,410510030004
"Block Group 3, Census Tract 30, Multnomah County, Oregon",101,91,0,0,0,0,0,0,0,0,0,18,0,0,0,0,28,0,0,18,27,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,051,003000,3,410510030003
"Block Group 2, Census Tract 83.01, Multnomah County, Oregon",634,627,0,0,9,0,0,0,0,9,22,9,27,0,0,24,24,64,47,243,75,74,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,051,008301,2,410510083012
"Block Group 1, Census Tract 100.01, Multnomah County, Oregon",477,477,0,0,0,0,16,0,0,0,0,0,30,0,0,36,16,79,114,171,15,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010001,1,410510100011
"Block Group 2, Census Tract 335, Washington County, Oregon",136,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,29,35,12,19,0,0,0,0,28,,,,,,,,,,,,,,,,,,,41,067,033500,2,410670335002
"Block Group 2, Census Tract 304.01, Washington County, Oregon",284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,83,41,54,28,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030401,2,410670304012
"Block Group 1, Census Tract 305.02, Washington County, Oregon",216,216,0,0,0,0,0,0,0,0,0,0,0,21,14,0,0,26,34,83,0,38,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030502,1,410670305021
"Block Group 1, Census Tract 312, Washington County, Oregon",456,456,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,60,64,141,121,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031200,1,410670312001
"Block Group 3, Census Tract 103.05, Multnomah County, Oregon",100,94,0,6,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,34,18,14,9,0,0,0,6,,,,,,,,,,,,,,,,,,,41,051,010305,3,410510103053
"Block Group 2, Census Tract 103.05, Multnomah County, Oregon",107,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,18,38,0,0,0,25,,,,,,,,,,,,,,,,,,,41,051,010305,2,410510103052
"Block Group 1, Census Tract 103.05, Multnomah County, Oregon",204,182,0,0,0,0,0,0,0,0,0,0,26,7,0,0,6,42,32,43,26,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,41,051,010305,1,410510103051
"Block Group 2, Census Tract 97.02, Multnomah County, Oregon",235,235,0,0,0,0,0,0,15,0,0,0,0,0,0,27,28,0,62,61,21,16,5,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009702,2,410510097022
"Block Group 1, Census Tract 97.02, Multnomah County, Oregon",300,300,0,0,0,0,0,0,0,0,0,0,0,0,8,15,0,15,78,104,80,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009702,1,410510097021
"Block Group 4, Census Tract 97.02, Multnomah County, Oregon",67,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,21,14,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009702,4,410510097024
"Block Group 3, Census Tract 97.02, Multnomah County, Oregon",89,89,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009702,3,410510097023
"Block Group 1, Census Tract 98.03, Multnomah County, Oregon",327,311,0,0,0,0,0,0,0,0,0,16,0,51,0,0,0,0,22,158,0,64,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,051,009803,1,410510098031
"Block Group 2, Census Tract 98.03, Multnomah County, Oregon",346,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,113,92,73,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,009803,2,410510098032
"Block Group 1, Census Tract 103.04, Multnomah County, Oregon",464,464,0,28,0,0,0,0,0,0,0,0,23,0,10,7,24,48,166,79,29,50,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010304,1,410510103041
"Block Group 2, Census Tract 103.04, Multnomah County, Oregon",111,111,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,7,33,0,0,36,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010304,2,410510103042
"Block Group 1, Census Tract 74, Multnomah County, Oregon",230,209,0,0,0,0,0,0,39,0,0,0,15,26,0,0,9,44,21,55,0,0,0,0,0,0,21,,,,,,,,,,,,,,,,,,,41,051,007400,1,410510074001
"Block Group 1, Census Tract 304.02, Washington County, Oregon",451,451,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,84,72,115,105,31,27,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030402,1,410670304021
"Block Group 3, Census Tract 305.01, Washington County, Oregon",476,469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,61,111,117,133,0,0,0,0,0,7,,,,,,,,,,,,,,,,,,,41,067,030501,3,410670305013
"Block Group 1, Census Tract 305.01, Washington County, Oregon",158,158,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,106,13,0,0,13,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030501,1,410670305011
"Block Group 3, Census Tract 38, Lane County, Oregon",860,860,0,0,0,0,0,0,82,39,18,43,15,41,19,90,21,78,110,69,103,93,39,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,003800,3,410390038003
"Block Group 3, Census Tract 42, Lane County, Oregon",384,384,0,0,8,0,0,0,0,9,8,36,58,76,42,39,18,35,29,13,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004200,3,410390042003
"Block Group 2, Census Tract 42, Lane County, Oregon",374,357,0,0,9,0,0,0,22,12,79,29,37,20,0,39,15,39,36,10,0,0,10,0,0,0,17,,,,,,,,,,,,,,,,,,,41,039,004200,2,410390042002
"Block Group 1, Census Tract 42, Lane County, Oregon",465,465,0,0,10,0,24,0,26,0,28,0,18,90,16,56,19,45,30,34,69,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004200,1,410390042001
"Block Group 1, Census Tract 226.05, Clackamas County, Oregon",185,185,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,26,18,100,26,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022605,1,410050226051
"Block Group 2, Census Tract 227.07, Clackamas County, Oregon",726,726,12,0,62,57,0,19,45,0,0,32,0,0,12,0,0,50,37,48,68,165,119,0,0,0,0,,,,,,,,,,,,,,,,,,,41,005,022707,2,410050227072
"Block Group 1, Census Tract 82.01, Multnomah County, Oregon",446,446,0,0,0,7,0,0,0,23,0,0,20,0,0,0,33,15,54,120,0,0,40,55,63,16,0,,,,,,,,,,,,,,,,,,,41,051,008201,1,410510082011
"Block Group 1, Census Tract 38.03, Multnomah County, Oregon",144,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,19,17,48,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003803,1,410510038031
"Block Group 2, Census Tract 46.01, Multnomah County, Oregon",200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,98,17,23,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,004601,2,410510046012
"Block Group 1, Census Tract 46.01, Multnomah County, Oregon",69,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,0,18,6,13,0,0,9,,,,,,,,,,,,,,,,,,,41,051,004601,1,410510046011
"Block Group 3, Census Tract 63, Multnomah County, Oregon",148,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,20,32,73,0,0,0,0,11,,,,,,,,,,,,,,,,,,,41,051,006300,3,410510063003
"Block Group 2, Census Tract 102, Multnomah County, Oregon",345,345,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,49,30,139,24,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010200,2,410510102002
"Block Group 2, Census Tract 32, Multnomah County, Oregon",155,155,0,0,0,0,0,0,0,0,0,9,0,8,0,7,0,0,8,27,11,31,37,9,8,0,0,,,,,,,,,,,,,,,,,,,41,051,003200,2,410510032002
"Block Group 4, Census Tract 32, Multnomah County, Oregon",23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003200,4,410510032004
"Block Group 1, Census Tract 33.02, Multnomah County, Oregon",148,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,7,90,0,12,0,0,4,,,,,,,,,,,,,,,,,,,41,051,003302,1,410510033021
"Block Group 4, Census Tract 34.01, Multnomah County, Oregon",327,280,0,12,22,47,0,0,0,26,0,0,24,0,27,11,12,12,12,41,14,20,0,0,0,0,47,,,,,,,,,,,,,,,,,,,41,051,003401,4,410510034014
"Block Group 1, Census Tract 34.01, Multnomah County, Oregon",158,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,11,63,0,52,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003401,1,410510034011
"Block Group 2, Census Tract 34.01, Multnomah County, Oregon",226,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,98,43,53,10,0,0,0,,,,,,,,,,,,,,,,,,,41,051,003401,2,410510034012
"Block Group 3, Census Tract 3.02, Multnomah County, Oregon",56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,27,10,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,000302,3,410510003023
"Block Group 3, Census Tract 7, Deschutes County, Oregon",11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000700,3,410170007003
"Block Group 4, Census Tract 8, Deschutes County, Oregon",161,161,0,0,0,0,0,0,0,0,29,0,8,68,0,12,11,11,22,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000800,4,410170008004
"Block Group 1, Census Tract 8, Deschutes County, Oregon",229,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,11,45,73,22,42,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000800,1,410170008001
"Block Group 2, Census Tract 8, Deschutes County, Oregon",245,245,0,0,0,14,0,0,14,0,0,0,65,0,55,47,0,38,12,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000800,2,410170008002
"Block Group 3, Census Tract 8, Deschutes County, Oregon",184,184,0,0,0,0,0,34,0,0,0,14,0,0,11,0,48,0,0,39,16,22,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000800,3,410170008003
"Block Group 4, Census Tract 9, Jackson County, Oregon",795,795,0,12,0,0,0,0,51,0,19,74,0,48,0,52,0,39,23,261,97,119,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,000900,4,410290009004
"Block Group 3, Census Tract 14, Jackson County, Oregon",420,420,0,35,0,0,0,0,24,0,0,0,72,0,24,0,24,66,20,155,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,029,001400,3,410290014003
"Block Group 2, Census Tract 321.10, Washington County, Oregon",30,30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,4,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032110,2,410670321102
"Block Group 1, Census Tract 321.09, Washington County, Oregon",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032109,1,410670321091
"Block Group 2, Census Tract 321.09, Washington County, Oregon",73,73,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,11,16,31,0,0,,,,,,,,,,,,,,,,,,,41,067,032109,2,410670321092
"Block Group 3, Census Tract 320.03, Washington County, Oregon",264,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,18,146,49,10,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032003,3,410670320033
"Block Group 1, Census Tract 320.03, Washington County, Oregon",767,757,0,0,0,0,9,0,0,0,0,21,0,0,0,0,19,97,66,211,261,73,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,067,032003,1,410670320031
"Block Group 2, Census Tract 320.03, Washington County, Oregon",560,560,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,20,102,190,108,48,36,0,43,0,0,,,,,,,,,,,,,,,,,,,41,067,032003,2,410670320032
"Block Group 2, Census Tract 320.04, Washington County, Oregon",187,187,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,80,50,26,12,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032004,2,410670320042
"Block Group 1, Census Tract 320.04, Washington County, Oregon",69,54,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,11,16,13,0,0,0,15,,,,,,,,,,,,,,,,,,,41,067,032004,1,410670320041
"Block Group 1, Census Tract 319.10, Washington County, Oregon",210,210,0,0,16,0,0,0,0,0,0,0,0,15,22,64,0,41,18,0,14,20,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031910,1,410670319101
"Block Group 2, Census Tract 319.10, Washington County, Oregon",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031910,2,410670319102
"Block Group 1, Census Tract 308.05, Washington County, Oregon",19,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030805,1,410670308051
"Block Group 3, Census Tract 308.05, Washington County, Oregon",590,573,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,82,175,211,53,23,21,0,0,0,17,,,,,,,,,,,,,,,,,,,41,067,030805,3,410670308053
"Block Group 1, Census Tract 319.07, Washington County, Oregon",104,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,45,29,23,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031907,1,410670319071
"Block Group 5, Census Tract 319.07, Washington County, Oregon",181,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,76,33,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031907,5,410670319075
"Block Group 2, Census Tract 9, Deschutes County, Oregon",256,256,0,0,0,0,0,0,0,0,26,15,11,51,13,12,0,8,45,38,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000900,2,410170009002
"Block Group 3, Census Tract 9, Deschutes County, Oregon",422,422,0,15,0,15,0,0,0,0,13,38,16,12,15,58,92,27,12,109,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,000900,3,410170009003
"Block Group 2, Census Tract 18, Deschutes County, Oregon",243,243,0,0,0,15,0,0,0,0,0,0,0,0,0,17,0,42,63,106,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,017,001800,2,410170018002
"Block Group 3, Census Tract 18, Deschutes County, Oregon",957,942,0,0,0,15,0,0,0,0,0,13,0,0,0,25,0,115,268,208,198,53,15,32,0,0,15,,,,,,,,,,,,,,,,,,,41,017,001800,3,410170018003
"Block Group 2, Census Tract 305.01, Washington County, Oregon",115,107,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,10,37,17,16,0,0,0,0,0,8,,,,,,,,,,,,,,,,,,,41,067,030501,2,410670305012
"Block Group 2, Census Tract 307, Washington County, Oregon",269,269,0,0,0,0,0,0,0,0,6,0,0,10,82,37,0,25,49,27,33,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,030700,2,410670307002
"Block Group 1, Census Tract 315.04, Washington County, Oregon",82,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,0,54,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031504,1,410670315041
"Block Group 2, Census Tract 315.04, Washington County, Oregon",54,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,37,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031504,2,410670315042
"Block Group 1, Census Tract 315.06, Washington County, Oregon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031506,1,410670315061
"Block Group 2, Census Tract 315.06, Washington County, Oregon",639,639,0,0,0,0,0,0,0,0,0,0,6,0,28,0,16,8,57,275,178,41,30,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031506,2,410670315062
"Block Group 2, Census Tract 317.05, Washington County, Oregon",335,325,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,46,39,129,48,43,8,0,0,0,10,,,,,,,,,,,,,,,,,,,41,067,031705,2,410670317052
"Block Group 3, Census Tract 317.05, Washington County, Oregon",308,288,0,0,13,0,0,0,0,0,12,0,0,0,0,9,0,32,39,160,23,0,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,067,031705,3,410670317053
"Block Group 2, Census Tract 10.01, Lane County, Oregon",25,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,,,,,,,,,,,,,,,,,,,41,039,001001,2,410390010012
"Block Group 1, Census Tract 10.01, Lane County, Oregon",90,78,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,25,0,13,7,22,0,0,0,0,12,,,,,,,,,,,,,,,,,,,41,039,001001,1,410390010011
"Block Group 1, Census Tract 10.02, Lane County, Oregon",110,90,0,0,0,0,0,0,0,28,0,0,0,15,0,0,0,7,0,0,33,7,0,0,0,0,20,,,,,,,,,,,,,,,,,,,41,039,001002,1,410390010021
"Block Group 3, Census Tract 10.02, Lane County, Oregon",96,87,0,0,0,0,0,28,0,0,0,0,0,0,0,0,8,0,0,51,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,039,001002,3,410390010023
"Block Group 2, Census Tract 18.04, Lane County, Oregon",130,130,0,0,0,0,0,0,0,11,0,0,0,0,24,7,10,0,0,0,78,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,001804,2,410390018042
"Block Group 2, Census Tract 19.02, Lane County, Oregon",91,91,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,45,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,001902,2,410390019022
"Block Group 1, Census Tract 22.01, Lane County, Oregon",38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,7,16,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,002201,1,410390022011
"Block Group 2, Census Tract 22.01, Lane County, Oregon",391,330,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,24,95,46,144,8,0,0,0,0,61,,,,,,,,,,,,,,,,,,,41,039,002201,2,410390022012
"Block Group 1, Census Tract 4.04, Lane County, Oregon",108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,85,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,000404,1,410390004041
"Block Group 3, Census Tract 4.04, Lane County, Oregon",348,340,0,0,9,18,8,0,60,0,12,23,9,7,0,37,28,15,33,34,37,0,10,0,0,0,8,,,,,,,,,,,,,,,,,,,41,039,000404,3,410390004043
"Block Group 1, Census Tract 7.02, Lane County, Oregon",173,157,0,0,0,8,0,0,0,8,8,28,26,20,0,10,0,0,13,4,32,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,039,000702,1,410390007021
"Block Group 3, Census Tract 9.02, Lane County, Oregon",55,49,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,9,7,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,41,039,000902,3,410390009023
"Block Group 1, Census Tract 9.02, Lane County, Oregon",57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,000902,1,410390009021
"Block Group 1, Census Tract 9703, Malheur County, Oregon",149,140,0,0,0,0,0,0,0,0,0,33,0,18,0,57,0,11,0,21,0,0,0,0,0,0,9,,,,,,,,,,,,,,,,,,,41,045,970300,1,410459703001
"Block Group 3, Census Tract 9703, Malheur County, Oregon",147,147,0,8,0,0,0,0,0,22,22,10,0,25,11,28,21,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,045,970300,3,410459703003
"Block Group 5, Census Tract 9703, Malheur County, Oregon",243,233,0,0,0,0,0,0,29,8,0,0,48,91,34,0,23,0,0,0,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,045,970300,5,410459703005
"Block Group 4, Census Tract 9704, Malheur County, Oregon",135,135,0,0,0,27,0,0,0,6,18,40,9,14,0,5,0,8,0,8,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,045,970400,4,410459704004
"Block Group 5, Census Tract 9704, Malheur County, Oregon",150,150,0,0,0,0,0,16,41,0,19,57,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,045,970400,5,410459704005
"Block Group 2, Census Tract 46, Lane County, Oregon",174,174,0,0,0,0,0,0,0,0,0,9,10,11,0,0,0,0,33,75,25,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004600,2,410390046002
"Block Group 3, Census Tract 46, Lane County, Oregon",37,37,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,14,8,9,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,004600,3,410390046003
"Block Group 1, Census Tract 51, Lane County, Oregon",457,457,0,0,12,38,5,0,0,0,0,39,6,85,0,0,23,47,73,17,65,47,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,039,005100,1,410390051001
"Block Group 2, Census Tract 51, Lane County, Oregon",324,291,0,0,0,0,0,0,0,0,39,8,8,5,18,25,38,39,41,41,17,12,0,0,0,0,33,,,,,,,,,,,,,,,,,,,41,039,005100,2,410390051002
"Block Group 1, Census Tract 9602, Wallowa County, Oregon",167,140,0,0,0,0,0,0,3,19,2,26,14,10,21,5,26,14,0,0,0,0,0,0,0,0,27,,,,,,,,,,,,,,,,,,,41,063,960200,1,410639602001
"Block Group 2, Census Tract 9602, Wallowa County, Oregon",63,48,0,1,0,0,0,24,0,8,0,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,15,,,,,,,,,,,,,,,,,,,41,063,960200,2,410639602002
"Block Group 1, Census Tract 9603, Wallowa County, Oregon",103,87,0,0,0,0,0,0,9,16,11,4,0,15,5,23,0,0,4,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,063,960300,1,410639603001
"Block Group 4, Census Tract 9603, Wallowa County, Oregon",107,107,0,13,0,0,0,31,0,0,0,39,0,8,0,0,0,0,16,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,063,960300,4,410639603004
"Block Group 3, Census Tract 9603, Wallowa County, Oregon",225,225,24,0,17,0,26,4,6,0,65,15,9,5,0,3,6,30,11,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,063,960300,3,410639603003
"Block Group 2, Census Tract 9603, Wallowa County, Oregon",62,62,0,0,0,0,0,0,0,7,0,18,0,4,5,0,7,5,16,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,063,960300,2,410639603002
"Block Group 2, Census Tract 327, Washington County, Oregon",174,174,0,0,0,0,0,8,0,3,0,7,28,9,9,0,5,6,21,22,7,49,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032700,2,410670327002
"Block Group 3, Census Tract 327, Washington County, Oregon",94,84,0,0,0,0,0,0,0,0,0,9,0,8,0,0,0,0,0,0,55,12,0,0,0,0,10,,,,,,,,,,,,,,,,,,,41,067,032700,3,410670327003
"Block Group 2, Census Tract 318.04, Washington County, Oregon",281,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,106,86,15,47,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,031804,2,410670318042
"Block Group 1, Census Tract 321.04, Washington County, Oregon",16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,067,032104,1,410670321041
"Block Group 1, Census Tract 50, Multnomah County, Oregon",1792,1703,13,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,190,167,688,335,147,62,51,89,,,,,,,,,,,,,,,,,,,41,051,005000,1,410510050001
"Block Group 1, Census Tract 61, Multnomah County, Oregon",26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,11,6,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006100,1,410510061001
"Block Group 1, Census Tract 62, Multnomah County, Oregon",94,94,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,0,11,15,16,36,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,006200,1,410510062001
"Block Group 1, Census Tract 66.01, Multnomah County, Oregon",201,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,14,51,39,20,22,0,25,11,,,,,,,,,,,,,,,,,,,41,051,006601,1,410510066011
"Block Group 2, Census Tract 104.05, Multnomah County, Oregon",118,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,15,80,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010405,2,410510104052
"Block Group 3, Census Tract 104.05, Multnomah County, Oregon",541,541,0,0,0,0,0,0,0,0,0,17,0,0,0,0,65,153,33,191,70,12,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,051,010405,3,410510104053
"Block Group 2, Census Tract 9503.02, Curry County, Oregon",206,206,0,0,0,0,0,0,0,0,33,0,0,14,0,0,17,28,26,28,47,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,015,950302,2,410159503022
"Block Group 1, Census Tract 9503.02, Curry County, Oregon",255,255,0,0,0,0,0,0,0,36,0,0,0,0,0,14,13,66,37,89,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,41,015,950302,1,410159503021
"Block Group 2, Census Tract 9601, Gilliam County, Oregon",73,57,0,0,0,0,0,7,15,5,5,14,5,0,0,0,0,6,0,0,0,0,0,0,0,0,16,,,,,,,,,,,,,,,,,,,41,021,960100,2,410219601002
"Block Group 3, Census Tract 9601, Gilliam County, Oregon",51,34,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,7,8,0,0,0,8,0,17,,,,,,,,,,,,,,,,,,,41,021,960100,3,410219601003
