NAME,hhlang_tot,hhlang_eng,hhlang_sp,hhlang_slim,hhlang_snot,hhlang_indeu,hhlang_inlim,hhlang_inno,hhlang_as,hhlang_asli,hhlang_asno,hhlang_oth,hhlang_limo,hhlang_noli,grent_tot,grent_wi,grent<100,grent_100,grent_150,grent_200,grent_250,grent_300,grent_350,grent_400,grent_450,grent_500,grent_550,grent_600,grent_650,grent_700,grent_750,grent_800,grent_900,grent_1k,grent_1250,grent_1500,grent_2k,grent_2500,grent_3k,grent_3500,grent_none,agve_com,agve_male,agve_fem,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 228, Clackamas County, Oregon",583,525,31,0,31,27,0,27,0,0,0,0,0,0,391,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,114,153,63,0,32,0,0,0,,,,41,005,022800,1,410050228001
"Block Group 3, Census Tract 228, Clackamas County, Oregon",279,231,48,0,48,0,0,0,0,0,0,0,0,0,52,38,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,15,0,0,0,0,0,0,0,14,,,,41,005,022800,3,410050228003
"Block Group 2, Census Tract 232.02, Clackamas County, Oregon",717,560,0,0,0,157,0,157,0,0,0,0,0,0,30,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,17,,,,41,005,023202,2,410050232022
"Block Group 2, Census Tract 302.02, Yamhill County, Oregon",353,310,43,0,43,0,0,0,0,0,0,0,0,0,162,162,0,0,0,0,0,0,0,0,0,0,0,0,13,0,43,23,0,30,53,0,0,0,0,0,0,,,,41,071,030202,2,410710302022
"Block Group 1, Census Tract 302.02, Yamhill County, Oregon",915,755,140,0,140,20,0,20,0,0,0,0,0,0,384,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,44,164,0,47,0,0,0,0,9,,,,41,071,030202,1,410710302021
"Block Group 2, Census Tract 9503, Baker County, Oregon",511,504,0,0,0,7,0,7,0,0,0,0,0,0,290,254,0,0,0,26,0,0,8,7,0,63,38,7,59,8,0,14,0,24,0,0,0,0,0,0,36,,,,41,001,950300,2,410019503002
"Block Group 3, Census Tract 9503, Baker County, Oregon",213,193,6,0,6,4,0,4,10,0,10,0,0,0,72,65,0,0,1,0,0,2,4,2,0,28,0,0,11,0,3,0,9,2,3,0,0,0,0,0,7,,,,41,001,950300,3,410019503003
"Block Group 3, Census Tract 9501, Baker County, Oregon",518,440,38,13,25,40,0,40,0,0,0,0,0,0,117,76,0,0,0,0,0,0,0,0,0,0,15,0,7,11,0,0,7,19,17,0,0,0,0,0,41,,,,41,001,950100,3,410019501003
"Block Group 1, Census Tract 9501, Baker County, Oregon",396,390,0,0,0,4,0,4,0,0,0,2,0,2,68,42,0,0,0,0,0,0,1,0,0,3,0,0,0,0,11,26,1,0,0,0,0,0,0,0,26,,,,41,001,950100,1,410019501001
"Block Group 3, Census Tract 9504, Baker County, Oregon",302,302,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,0,0,0,0,0,23,10,0,44,8,0,0,16,11,0,0,0,0,0,0,0,,,,41,001,950400,3,410019504003
"Block Group 1, Census Tract 9504, Baker County, Oregon",681,651,9,0,9,16,0,16,5,0,5,0,0,0,162,162,0,33,0,50,12,0,10,0,0,0,0,13,0,0,0,0,16,28,0,0,0,0,0,0,0,,,,41,001,950400,1,410019504001
"Block Group 1, Census Tract 9506, Baker County, Oregon",248,232,0,0,0,5,0,5,11,0,11,0,0,0,64,37,0,0,0,0,0,8,0,0,5,0,3,4,0,0,0,0,11,0,0,6,0,0,0,0,27,,,,41,001,950600,1,410019506001
"Block Group 3, Census Tract 9502, Baker County, Oregon",477,459,18,0,18,0,0,0,0,0,0,0,0,0,181,152,27,0,0,0,0,0,0,0,11,0,8,19,8,0,0,0,14,0,0,0,9,0,27,29,29,,,,41,001,950200,3,410019502003
"Block Group 2, Census Tract 9505, Baker County, Oregon",254,243,11,0,11,0,0,0,0,0,0,0,0,0,111,111,0,0,0,0,0,0,0,9,0,40,0,8,0,9,0,0,11,0,34,0,0,0,0,0,0,,,,41,001,950500,2,410019505002
"Block Group 1, Census Tract 9505, Baker County, Oregon",742,696,11,0,11,8,0,8,27,0,27,0,0,0,161,135,9,0,0,0,0,0,0,0,11,17,11,0,0,11,0,14,22,29,5,6,0,0,0,0,26,,,,41,001,950500,1,410019505001
"Block Group 1, Census Tract 3611, Josephine County, Oregon",1001,947,23,0,23,31,0,31,0,0,0,0,0,0,375,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,69,62,148,27,0,0,0,14,,,,41,033,361100,1,410333611001
"Block Group 3, Census Tract 3611, Josephine County, Oregon",884,856,28,0,28,0,0,0,0,0,0,0,0,0,400,400,0,0,0,0,0,0,0,16,17,0,0,0,0,0,0,79,86,95,51,56,0,0,0,0,0,,,,41,033,361100,3,410333611003
"Block Group 4, Census Tract 3613, Josephine County, Oregon",819,773,10,0,10,15,0,15,21,0,21,0,0,0,186,170,0,0,0,0,0,0,0,0,16,0,12,0,16,0,19,14,50,0,43,0,0,0,0,0,16,,,,41,033,361300,4,410333613004
"Block Group 2, Census Tract 16.04, Marion County, Oregon",523,192,217,95,122,48,0,48,66,4,62,0,0,0,366,366,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,89,62,89,35,0,0,0,0,0,0,,,,41,047,001604,2,410470016042
"Block Group 2, Census Tract 214, Clackamas County, Oregon",395,337,36,0,36,0,0,0,22,0,22,0,0,0,224,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,7,61,66,16,44,0,0,0,0,,,,41,005,021400,2,410050214002
"Block Group 3, Census Tract 214, Clackamas County, Oregon",400,400,0,0,0,0,0,0,0,0,0,0,0,0,237,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,108,72,20,0,0,0,0,0,,,,41,005,021400,3,410050214003
"Block Group 1, Census Tract 9718, Klamath County, Oregon",382,332,21,0,21,29,0,29,0,0,0,0,0,0,246,237,0,0,9,0,0,0,0,0,0,36,88,0,0,0,20,9,14,0,53,8,0,0,0,0,9,,,,41,035,971800,1,410359718001
"Block Group 2, Census Tract 9703, Klamath County, Oregon",212,203,9,0,9,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,,,,41,035,970300,2,410359703002
"Block Group 1, Census Tract 9703, Klamath County, Oregon",295,295,0,0,0,0,0,0,0,0,0,0,0,0,47,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,42,,,,41,035,970300,1,410359703001
"Block Group 3, Census Tract 9703, Klamath County, Oregon",403,399,0,0,0,4,0,4,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,,,,41,035,970300,3,410359703003
"Block Group 4, Census Tract 9703, Klamath County, Oregon",306,296,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,035,970300,4,410359703004
"Block Group 2, Census Tract 9705, Klamath County, Oregon",247,214,0,0,0,6,0,6,21,0,21,6,0,6,21,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,5,,,,41,035,970500,2,410359705002
"Block Group 1, Census Tract 9705, Klamath County, Oregon",426,408,13,5,8,5,0,5,0,0,0,0,0,0,113,98,0,0,0,0,0,0,0,0,17,15,8,0,22,5,0,0,5,19,0,7,0,0,0,0,15,,,,41,035,970500,1,410359705001
"Block Group 3, Census Tract 9711, Klamath County, Oregon",553,476,77,0,77,0,0,0,0,0,0,0,0,0,166,166,0,0,0,0,0,0,0,0,0,0,0,0,45,0,19,77,0,12,13,0,0,0,0,0,0,,,,41,035,971100,3,410359711003
"Block Group 4, Census Tract 9711, Klamath County, Oregon",227,190,37,7,30,0,0,0,0,0,0,0,0,0,104,104,0,0,0,0,0,0,0,8,0,0,7,0,25,0,0,0,34,0,30,0,0,0,0,0,0,,,,41,035,971100,4,410359711004
"Block Group 1, Census Tract 9711, Klamath County, Oregon",311,283,28,0,28,0,0,0,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,0,25,0,0,0,75,52,0,43,0,0,0,0,0,0,0,,,,41,035,971100,1,410359711001
"Block Group 2, Census Tract 9711, Klamath County, Oregon",1049,929,67,20,47,17,0,17,36,22,14,0,0,0,308,295,0,0,0,0,0,0,0,0,0,0,0,0,12,56,10,30,41,146,0,0,0,0,0,0,13,,,,41,035,971100,2,410359711002
"Block Group 2, Census Tract 106, Marion County, Oregon",627,615,0,0,0,8,0,8,4,0,4,0,0,0,65,65,0,0,0,0,0,0,0,0,0,3,0,10,0,9,17,2,9,15,0,0,0,0,0,0,0,,,,41,047,010600,2,410470106002
"Block Group 3, Census Tract 106, Marion County, Oregon",291,289,2,0,2,0,0,0,0,0,0,0,0,0,85,74,0,0,0,0,0,0,9,6,0,0,2,5,20,2,10,4,10,6,0,0,0,0,0,0,11,,,,41,047,010600,3,410470106003
"Block Group 3, Census Tract 13, Marion County, Oregon",289,277,12,0,12,0,0,0,0,0,0,0,0,0,61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,22,30,0,0,0,0,0,,,,41,047,001300,3,410470013003
"Block Group 1, Census Tract 13, Marion County, Oregon",825,750,68,0,68,7,0,7,0,0,0,0,0,0,316,301,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,53,43,102,71,17,0,0,0,0,15,,,,41,047,001300,1,410470013001
"Block Group 3, Census Tract 15.01, Marion County, Oregon",726,618,94,0,94,0,0,0,14,0,14,0,0,0,480,480,0,0,0,0,0,0,8,0,7,0,0,0,0,0,15,64,70,175,20,22,35,19,26,19,0,,,,41,047,001501,3,410470015013
"Block Group 1, Census Tract 15.01, Marion County, Oregon",473,369,45,0,45,59,0,59,0,0,0,0,0,0,108,108,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,38,15,46,0,0,0,0,0,,,,41,047,001501,1,410470015011
"Block Group 4, Census Tract 16.02, Marion County, Oregon",651,501,143,0,143,7,0,7,0,0,0,0,0,0,217,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,19,173,0,0,0,0,0,,,,41,047,001602,4,410470016024
"Block Group 2, Census Tract 16.02, Marion County, Oregon",941,516,271,121,150,139,0,139,15,15,0,0,0,0,868,868,0,0,0,0,0,0,13,0,0,0,0,14,0,41,153,89,152,317,72,17,0,0,0,0,0,,,,41,047,001602,2,410470016022
"Block Group 1, Census Tract 16.02, Marion County, Oregon",806,405,344,157,187,0,0,0,13,0,13,44,0,44,687,687,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,125,151,310,0,0,0,0,0,0,0,,,,41,047,001602,1,410470016021
"Block Group 3, Census Tract 18.02, Marion County, Oregon",381,234,125,0,125,0,0,0,22,18,4,0,0,0,85,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,31,0,0,0,0,0,0,,,,41,047,001802,3,410470018023
"Block Group 2, Census Tract 18.02, Marion County, Oregon",462,247,160,0,160,0,0,0,55,0,55,0,0,0,329,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,120,29,112,0,0,0,0,0,,,,41,047,001802,2,410470018022
"Block Group 1, Census Tract 23.01, Marion County, Oregon",948,817,48,0,48,76,17,59,7,0,7,0,0,0,360,348,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,19,14,143,60,68,26,0,0,0,12,,,,41,047,002301,1,410470023011
"Block Group 1, Census Tract 107.02, Marion County, Oregon",418,418,0,0,0,0,0,0,0,0,0,0,0,0,88,78,0,0,0,0,0,0,0,0,0,0,0,14,0,33,0,0,31,0,0,0,0,0,0,0,10,,,,41,047,010702,1,410470107021
"Block Group 2, Census Tract 107.02, Marion County, Oregon",933,795,80,0,80,0,0,0,12,0,12,46,46,0,113,113,0,0,0,0,0,0,0,0,0,0,16,0,0,0,51,0,46,0,0,0,0,0,0,0,0,,,,41,047,010702,2,410470107022
"Block Group 4, Census Tract 108.01, Marion County, Oregon",230,212,0,0,0,18,0,18,0,0,0,0,0,0,63,34,0,0,0,0,0,0,0,0,0,18,0,0,16,0,0,0,0,0,0,0,0,0,0,0,29,,,,41,047,010801,4,410470108014
"Block Group 5, Census Tract 108.01, Marion County, Oregon",639,594,22,0,22,23,0,23,0,0,0,0,0,0,195,195,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,116,21,35,0,0,0,0,0,0,,,,41,047,010801,5,410470108015
"Block Group 1, Census Tract 108.01, Marion County, Oregon",433,390,43,0,43,0,0,0,0,0,0,0,0,0,206,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,42,11,95,0,0,0,0,0,0,,,,41,047,010801,1,410470108011
"Block Group 2, Census Tract 108.01, Marion County, Oregon",345,234,111,0,111,0,0,0,0,0,0,0,0,0,129,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,65,0,0,0,0,0,16,,,,41,047,010801,2,410470108012
"Block Group 2, Census Tract 232.01, Clackamas County, Oregon",746,638,70,0,70,16,0,16,22,0,22,0,0,0,89,61,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,8,11,0,0,0,15,12,0,28,,,,41,005,023201,2,410050232012
"Block Group 1, Census Tract 232.01, Clackamas County, Oregon",740,684,12,0,12,25,0,25,19,13,6,0,0,0,26,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,7,,,,41,005,023201,1,410050232011
"Block Group 1, Census Tract 236, Clackamas County, Oregon",408,408,0,0,0,0,0,0,0,0,0,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,10,,,,41,005,023600,1,410050236001
"Block Group 3, Census Tract 243.02, Clackamas County, Oregon",761,761,0,0,0,0,0,0,0,0,0,0,0,0,46,46,0,0,0,0,0,0,0,0,0,0,0,11,0,35,0,0,0,0,0,0,0,0,0,0,0,,,,41,005,024302,3,410050243023
"Block Group 2, Census Tract 203.04, Clackamas County, Oregon",574,462,50,0,50,48,0,48,14,0,14,0,0,0,138,138,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,41,33,15,18,0,14,0,0,,,,41,005,020304,2,410050203042
"Block Group 1, Census Tract 203.04, Clackamas County, Oregon",711,567,12,0,12,67,0,67,65,0,65,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,,,,41,005,020304,1,410050203041
"Block Group 1, Census Tract 212, Clackamas County, Oregon",933,864,34,0,34,18,10,8,0,0,0,17,0,17,692,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,83,242,93,126,9,10,74,17,,,,41,005,021200,1,410050212001
"Block Group 1, Census Tract 224, Clackamas County, Oregon",399,328,25,0,25,27,5,22,19,0,19,0,0,0,228,228,0,0,7,0,7,0,9,0,15,0,0,0,9,8,9,55,17,79,13,0,0,0,0,0,0,,,,41,005,022400,1,410050224001
"Block Group 1, Census Tract 9707, Klamath County, Oregon",281,234,39,12,27,8,0,8,0,0,0,0,0,0,38,25,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,18,0,0,0,0,0,0,13,,,,41,035,970700,1,410359707001
"Block Group 2, Census Tract 9707, Klamath County, Oregon",590,441,137,47,90,12,0,12,0,0,0,0,0,0,170,164,0,0,5,0,0,7,0,10,6,7,0,25,22,18,0,33,6,0,17,0,8,0,0,0,6,,,,41,035,970700,2,410359707002
"Block Group 3, Census Tract 9717, Klamath County, Oregon",220,152,42,0,42,19,0,19,0,0,0,7,0,7,178,178,0,0,0,0,0,10,0,0,0,20,35,3,38,0,44,18,0,10,0,0,0,0,0,0,0,,,,41,035,971700,3,410359717003
"Block Group 2, Census Tract 9717, Klamath County, Oregon",459,436,0,0,0,10,0,10,13,0,13,0,0,0,180,180,0,0,0,0,8,0,0,0,0,0,14,8,21,0,12,16,6,58,35,2,0,0,0,0,0,,,,41,035,971700,2,410359717002
"Block Group 1, Census Tract 9710, Klamath County, Oregon",317,302,0,0,0,15,0,15,0,0,0,0,0,0,126,126,0,0,0,0,0,0,0,8,46,11,0,0,9,8,0,44,0,0,0,0,0,0,0,0,0,,,,41,035,971000,1,410359710001
"Block Group 1, Census Tract 9506, Umatilla County, Oregon",214,189,0,0,0,0,0,0,0,0,0,25,0,25,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,45,0,0,0,0,0,0,0,,,,41,059,950600,1,410599506001
"Block Group 3, Census Tract 9506, Umatilla County, Oregon",236,205,31,0,31,0,0,0,0,0,0,0,0,0,205,205,0,0,0,18,0,0,0,0,15,104,0,0,0,0,25,27,16,0,0,0,0,0,0,0,0,,,,41,059,950600,3,410599506003
"Block Group 6, Census Tract 9506, Umatilla County, Oregon",498,481,17,0,17,0,0,0,0,0,0,0,0,0,187,180,0,0,0,19,17,21,24,0,0,19,0,0,0,0,0,0,0,80,0,0,0,0,0,0,7,,,,41,059,950600,6,410599506006
"Block Group 4, Census Tract 9508, Umatilla County, Oregon",1058,851,207,17,190,0,0,0,0,0,0,0,0,0,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,43,0,0,0,0,0,0,,,,41,059,950800,4,410599508004
"Block Group 2, Census Tract 9508, Umatilla County, Oregon",325,198,127,84,43,0,0,0,0,0,0,0,0,0,156,137,0,0,0,53,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,19,,,,41,059,950800,2,410599508002
"Block Group 1, Census Tract 9508, Umatilla County, Oregon",381,217,164,113,51,0,0,0,0,0,0,0,0,0,84,70,0,0,0,0,18,16,0,0,0,0,0,0,11,0,0,8,17,0,0,0,0,0,0,0,14,,,,41,059,950800,1,410599508001
"Block Group 3, Census Tract 9508, Umatilla County, Oregon",266,186,80,14,66,0,0,0,0,0,0,0,0,0,54,54,0,0,0,0,0,0,0,0,0,14,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,,,,41,059,950800,3,410599508003
"Block Group 1, Census Tract 9510, Umatilla County, Oregon",314,231,83,62,21,0,0,0,0,0,0,0,0,0,62,62,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,059,951000,1,410599510001
"Block Group 2, Census Tract 9510, Umatilla County, Oregon",871,563,290,39,251,18,0,18,0,0,0,0,0,0,422,413,0,0,0,63,0,0,0,0,0,0,0,0,46,100,0,29,110,20,0,45,0,0,0,0,9,,,,41,059,951000,2,410599510002
"Block Group 4, Census Tract 9510, Umatilla County, Oregon",312,182,130,30,100,0,0,0,0,0,0,0,0,0,148,148,0,0,0,0,0,0,0,0,0,17,0,10,31,12,11,10,57,0,0,0,0,0,0,0,0,,,,41,059,951000,4,410599510004
"Block Group 3, Census Tract 9510, Umatilla County, Oregon",505,432,69,0,69,0,0,0,4,0,4,0,0,0,213,213,0,0,0,0,0,15,13,0,0,0,0,0,9,56,0,33,65,0,0,22,0,0,0,0,0,,,,41,059,951000,3,410599510003
"Block Group 3, Census Tract 2.03, Jackson County, Oregon",561,432,121,13,108,0,0,0,8,0,8,0,0,0,466,452,0,0,0,0,0,0,0,7,13,0,21,61,0,0,33,41,103,165,8,0,0,0,0,0,14,,,,41,029,000203,3,410290002033
"Block Group 2, Census Tract 2.03, Jackson County, Oregon",637,511,104,11,93,13,0,13,0,0,0,9,0,9,354,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,68,54,112,63,39,0,0,0,0,9,,,,41,029,000203,2,410290002032
"Block Group 1, Census Tract 2.03, Jackson County, Oregon",411,362,27,0,27,22,0,22,0,0,0,0,0,0,320,311,0,0,0,24,0,0,0,0,0,0,6,0,14,20,0,84,12,102,10,39,0,0,0,0,9,,,,41,029,000203,1,410290002031
"Block Group 3, Census Tract 13.02, Jackson County, Oregon",1028,717,311,0,311,0,0,0,0,0,0,0,0,0,101,101,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,54,0,26,0,0,0,0,0,,,,41,029,001302,3,410290013023
"Block Group 5, Census Tract 13.02, Jackson County, Oregon",413,313,90,52,38,0,0,0,0,0,0,10,0,10,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,,41,029,001302,5,410290013025
"Block Group 1, Census Tract 13.02, Jackson County, Oregon",424,424,0,0,0,0,0,0,0,0,0,0,0,0,68,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,50,,,,41,029,001302,1,410290013021
"Block Group 4, Census Tract 22, Jackson County, Oregon",698,665,0,0,0,33,0,33,0,0,0,0,0,0,234,193,0,0,0,0,0,0,0,51,0,0,0,0,21,0,0,27,32,24,38,0,0,0,0,0,41,,,,41,029,002200,4,410290022004
"Block Group 2, Census Tract 22, Jackson County, Oregon",634,622,0,0,0,12,0,12,0,0,0,0,0,0,352,352,0,0,0,0,0,0,0,0,55,0,0,40,0,0,0,0,70,32,0,95,60,0,0,0,0,,,,41,029,002200,2,410290022002
"Block Group 3, Census Tract 22, Jackson County, Oregon",556,504,52,0,52,0,0,0,0,0,0,0,0,0,96,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,38,0,39,0,0,0,0,0,,,,41,029,002200,3,410290022003
"Block Group 1, Census Tract 30.01, Jackson County, Oregon",398,398,0,0,0,0,0,0,0,0,0,0,0,0,97,70,0,0,0,0,0,0,0,25,0,0,0,0,0,0,7,13,5,20,0,0,0,0,0,0,27,,,,41,029,003001,1,410290030011
"Block Group 3, Census Tract 6.01, Jackson County, Oregon",803,789,0,0,0,14,0,14,0,0,0,0,0,0,283,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,46,15,111,16,30,41,0,0,0,0,,,,41,029,000601,3,410290006013
"Block Group 1, Census Tract 6.01, Jackson County, Oregon",781,701,29,0,29,35,0,35,16,0,16,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,,,,41,029,000601,1,410290006011
"Block Group 2, Census Tract 12, Jackson County, Oregon",55,44,11,11,0,0,0,0,0,0,0,0,0,0,29,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,,,,41,029,001200,2,410290012002
"Block Group 1, Census Tract 12, Jackson County, Oregon",1479,1283,124,12,112,0,0,0,72,15,57,0,0,0,623,623,0,0,0,18,0,0,0,0,0,0,0,0,10,18,14,72,70,156,162,103,0,0,0,0,0,,,,41,029,001200,1,410290012001
"Block Group 2, Census Tract 240, Clackamas County, Oregon",268,268,0,0,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,0,0,11,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,,,,41,005,024000,2,410050240002
"Block Group 2, Census Tract 218.02, Clackamas County, Oregon",1040,838,93,14,79,81,32,49,28,0,28,0,0,0,473,459,0,0,0,0,0,45,0,12,0,0,0,0,0,0,11,9,12,207,98,32,13,20,0,0,14,,,,41,005,021802,2,410050218022
"Block Group 5, Census Tract 9510, Umatilla County, Oregon",291,219,72,25,47,0,0,0,0,0,0,0,0,0,149,98,0,0,0,13,0,0,0,0,32,25,0,0,28,0,0,0,0,0,0,0,0,0,0,0,51,,,,41,059,951000,5,410599510005
"Block Group 2, Census Tract 9513, Umatilla County, Oregon",505,368,132,57,75,5,0,5,0,0,0,0,0,0,108,91,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,7,0,50,13,5,0,0,0,0,17,,,,41,059,951300,2,410599513002
"Block Group 4, Census Tract 9513, Umatilla County, Oregon",431,308,123,13,110,0,0,0,0,0,0,0,0,0,202,192,0,0,0,0,0,0,0,21,0,9,0,5,33,3,6,13,58,20,14,10,0,0,0,0,10,,,,41,059,951300,4,410599513004
"Block Group 1, Census Tract 9513, Umatilla County, Oregon",176,164,12,0,12,0,0,0,0,0,0,0,0,0,47,38,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,26,3,0,0,0,0,0,0,9,,,,41,059,951300,1,410599513001
"Block Group 1, Census Tract 9501, Umatilla County, Oregon",743,628,115,34,81,0,0,0,0,0,0,0,0,0,211,186,0,0,0,0,0,0,31,0,0,9,27,42,28,0,8,30,0,11,0,0,0,0,0,0,25,,,,41,059,950100,1,410599501001
"Block Group 3, Census Tract 9511, Umatilla County, Oregon",294,152,142,18,124,0,0,0,0,0,0,0,0,0,172,172,0,0,0,50,16,0,0,0,64,0,0,0,0,14,14,0,0,0,14,0,0,0,0,0,0,,,,41,059,951100,3,410599511003
"Block Group 4, Census Tract 9511, Umatilla County, Oregon",185,125,60,26,34,0,0,0,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,059,951100,4,410599511004
"Block Group 5, Census Tract 9511, Umatilla County, Oregon",591,466,125,80,45,0,0,0,0,0,0,0,0,0,80,80,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,,,,41,059,951100,5,410599511005
"Block Group 5, Census Tract 9512, Umatilla County, Oregon",587,349,212,0,212,13,0,13,0,0,0,13,0,13,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,41,059,951200,5,410599512005
"Block Group 2, Census Tract 9512, Umatilla County, Oregon",536,315,221,0,221,0,0,0,0,0,0,0,0,0,300,267,0,0,0,0,0,0,0,0,0,0,0,0,35,20,25,9,80,98,0,0,0,0,0,0,33,,,,41,059,951200,2,410599512002
"Block Group 3, Census Tract 9512, Umatilla County, Oregon",254,162,92,0,92,0,0,0,0,0,0,0,0,0,149,116,0,0,0,0,0,0,45,0,13,0,0,0,0,19,20,19,0,0,0,0,0,0,0,0,33,,,,41,059,951200,3,410599512003
"Block Group 6, Census Tract 9512, Umatilla County, Oregon",560,388,158,0,158,0,0,0,14,0,14,0,0,0,298,298,0,0,0,0,0,0,0,0,0,0,0,0,36,34,45,80,39,64,0,0,0,0,0,0,0,,,,41,059,951200,6,410599512006
"Block Group 1, Census Tract 9518, Lincoln County, Oregon",355,348,0,0,0,7,0,7,0,0,0,0,0,0,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,25,0,0,0,0,0,0,25,,,,41,041,951800,1,410419518001
"Block Group 2, Census Tract 9518, Lincoln County, Oregon",664,637,11,0,11,0,0,0,12,0,12,4,0,4,216,183,1,9,18,9,18,6,3,2,1,14,0,5,0,0,0,0,36,38,21,2,0,0,0,0,33,,,,41,041,951800,2,410419518002
"Block Group 1, Census Tract 9517, Lincoln County, Oregon",872,848,5,5,0,13,0,13,0,0,0,6,6,0,253,215,0,0,3,0,8,0,0,0,15,0,0,5,10,10,2,0,28,68,19,25,0,11,8,3,38,,,,41,041,951700,1,410419517001
"Block Group 1, Census Tract 204, Polk County, Oregon",549,521,28,8,20,0,0,0,0,0,0,0,0,0,195,170,0,0,0,0,0,0,0,0,0,0,14,2,9,11,0,51,0,65,11,7,0,0,0,0,25,,,,41,053,020400,1,410530204001
"Block Group 4, Census Tract 204, Polk County, Oregon",666,636,20,0,20,2,0,2,8,0,8,0,0,0,72,68,0,0,0,0,15,0,0,0,0,0,0,0,2,0,0,18,2,24,5,2,0,0,0,0,4,,,,41,053,020400,4,410530204004
