NAME,tran_tot,tran_veh,tran_alone,tran_pool,tran_2-pe,tran_3-pe,tran_4-pe,tran_5- pe,tran_7-pe,tran_pub,tran_bus,tran_rail,tran_lrail,tran_trol,tran_boat,tran_cab,tran_mot,tran_bic,tran_walk,tran_oth,tran_home,state,county,tract,block group,GEOID
"Block Group 1, Census Tract 224, Clackamas County, Oregon",472,400,377,23,6,17,0,0,0,0,0,0,0,0,0,0,0,0,34,0,38,41,005,022400,1,410050224001
"Block Group 1, Census Tract 9707, Klamath County, Oregon",234,214,205,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,6,41,035,970700,1,410359707001
"Block Group 2, Census Tract 9707, Klamath County, Oregon",720,659,626,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,39,41,035,970700,2,410359707002
"Block Group 3, Census Tract 9717, Klamath County, Oregon",154,154,104,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,035,971700,3,410359717003
"Block Group 2, Census Tract 9717, Klamath County, Oregon",463,422,370,52,52,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,12,41,035,971700,2,410359717002
"Block Group 1, Census Tract 9710, Klamath County, Oregon",311,286,240,46,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,41,035,971000,1,410359710001
"Block Group 1, Census Tract 9506, Umatilla County, Oregon",301,286,263,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,41,059,950600,1,410599506001
"Block Group 3, Census Tract 9506, Umatilla County, Oregon",140,126,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,41,059,950600,3,410599506003
"Block Group 6, Census Tract 9506, Umatilla County, Oregon",569,526,499,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,41,059,950600,6,410599506006
"Block Group 4, Census Tract 9508, Umatilla County, Oregon",1323,1259,1168,91,74,0,0,17,0,0,0,0,0,0,0,0,0,0,0,21,43,41,059,950800,4,410599508004
"Block Group 2, Census Tract 9508, Umatilla County, Oregon",357,355,318,37,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,41,059,950800,2,410599508002
"Block Group 1, Census Tract 9508, Umatilla County, Oregon",391,376,337,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,41,059,950800,1,410599508001
"Block Group 3, Census Tract 9508, Umatilla County, Oregon",369,369,347,22,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,059,950800,3,410599508003
"Block Group 1, Census Tract 9510, Umatilla County, Oregon",266,232,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,25,41,059,951000,1,410599510001
"Block Group 2, Census Tract 9510, Umatilla County, Oregon",1157,1102,985,117,40,0,0,0,77,0,0,0,0,0,0,0,0,0,42,0,13,41,059,951000,2,410599510002
"Block Group 4, Census Tract 9510, Umatilla County, Oregon",398,385,287,98,98,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,41,059,951000,4,410599510004
"Block Group 3, Census Tract 9510, Umatilla County, Oregon",377,370,339,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,41,059,951000,3,410599510003
"Block Group 3, Census Tract 2.03, Jackson County, Oregon",658,576,534,42,22,12,0,0,8,23,23,0,0,0,0,0,0,25,21,0,13,41,029,000203,3,410290002033
"Block Group 2, Census Tract 2.03, Jackson County, Oregon",866,741,677,64,14,32,18,0,0,7,7,0,0,0,0,0,0,15,12,0,91,41,029,000203,2,410290002032
"Block Group 1, Census Tract 2.03, Jackson County, Oregon",404,358,307,51,12,39,0,0,0,0,0,0,0,0,0,0,0,7,0,0,39,41,029,000203,1,410290002031
"Block Group 3, Census Tract 13.02, Jackson County, Oregon",1512,1416,1182,234,123,0,111,0,0,14,0,0,0,0,14,0,12,0,0,0,70,41,029,001302,3,410290013023
"Block Group 5, Census Tract 13.02, Jackson County, Oregon",480,464,464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,41,029,001302,5,410290013025
"Block Group 1, Census Tract 13.02, Jackson County, Oregon",302,230,191,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,55,41,029,001302,1,410290013021
"Block Group 4, Census Tract 22, Jackson County, Oregon",589,504,418,86,86,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,33,41,029,002200,4,410290022004
"Block Group 2, Census Tract 22, Jackson County, Oregon",689,420,406,14,14,0,0,0,0,25,25,0,0,0,0,0,0,92,13,0,139,41,029,002200,2,410290022002
"Block Group 3, Census Tract 22, Jackson County, Oregon",506,356,295,61,61,0,0,0,0,1,1,0,0,0,0,0,0,0,0,80,69,41,029,002200,3,410290022003
"Block Group 1, Census Tract 30.01, Jackson County, Oregon",343,320,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,41,029,003001,1,410290030011
"Block Group 3, Census Tract 6.01, Jackson County, Oregon",971,801,720,81,30,0,51,0,0,0,0,0,0,0,0,0,0,21,59,0,90,41,029,000601,3,410290006013
"Block Group 1, Census Tract 6.01, Jackson County, Oregon",873,812,729,83,23,60,0,0,0,0,0,0,0,0,0,0,0,0,13,0,48,41,029,000601,1,410290006011
"Block Group 2, Census Tract 12, Jackson County, Oregon",88,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,41,029,001200,2,410290012002
"Block Group 1, Census Tract 12, Jackson County, Oregon",1744,1585,1440,145,91,54,0,0,0,0,0,0,0,0,0,0,0,43,10,0,106,41,029,001200,1,410290012001
"Block Group 2, Census Tract 240, Clackamas County, Oregon",311,294,260,34,22,12,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,41,005,024000,2,410050240002
"Block Group 2, Census Tract 218.02, Clackamas County, Oregon",1117,853,790,63,63,0,0,0,0,109,54,26,0,29,0,0,0,32,40,12,71,41,005,021802,2,410050218022
"Block Group 5, Census Tract 9510, Umatilla County, Oregon",395,395,370,25,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,41,059,951000,5,410599510005
"Block Group 2, Census Tract 9513, Umatilla County, Oregon",588,575,509,66,59,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,41,059,951300,2,410599513002
"Block Group 4, Census Tract 9513, Umatilla County, Oregon",627,582,421,161,151,0,6,4,0,0,0,0,0,0,0,0,0,0,9,20,16,41,059,951300,4,410599513004
"Block Group 1, Census Tract 9513, Umatilla County, Oregon",243,233,205,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,41,059,951300,1,410599513001
"Block Group 1, Census Tract 9501, Umatilla County, Oregon",691,612,514,98,56,0,42,0,0,0,0,0,0,0,0,0,0,31,0,9,39,41,059,950100,1,410599501001
"Block Group 3, Census Tract 9511, Umatilla County, Oregon",208,208,106,102,0,0,64,0,38,0,0,0,0,0,0,0,0,0,0,0,0,41,059,951100,3,410599511003
"Block Group 4, Census Tract 9511, Umatilla County, Oregon",234,234,214,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,059,951100,4,410599511004
"Block Group 5, Census Tract 9511, Umatilla County, Oregon",773,709,608,101,101,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,49,41,059,951100,5,410599511005
"Block Group 5, Census Tract 9512, Umatilla County, Oregon",991,991,834,157,129,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,41,059,951200,5,410599512005
"Block Group 2, Census Tract 9512, Umatilla County, Oregon",638,480,433,47,12,0,0,0,35,77,77,0,0,0,0,0,0,62,19,0,0,41,059,951200,2,410599512002
"Block Group 3, Census Tract 9512, Umatilla County, Oregon",357,331,267,64,0,0,19,0,45,0,0,0,0,0,0,0,0,0,0,26,0,41,059,951200,3,410599512003
"Block Group 6, Census Tract 9512, Umatilla County, Oregon",607,493,469,24,13,0,0,0,11,0,0,0,0,0,0,0,0,0,14,0,100,41,059,951200,6,410599512006
"Block Group 1, Census Tract 9518, Lincoln County, Oregon",233,211,174,37,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,41,041,951800,1,410419518001
"Block Group 2, Census Tract 9518, Lincoln County, Oregon",635,533,440,93,55,1,23,14,0,11,11,0,0,0,0,0,0,0,0,5,86,41,041,951800,2,410419518002
"Block Group 1, Census Tract 9517, Lincoln County, Oregon",636,426,381,45,14,22,9,0,0,10,10,0,0,0,0,0,0,18,78,0,104,41,041,951700,1,410419517001
"Block Group 1, Census Tract 204, Polk County, Oregon",590,494,418,76,76,0,0,0,0,0,0,0,0,0,0,0,2,0,4,2,88,41,053,020400,1,410530204001
"Block Group 4, Census Tract 204, Polk County, Oregon",700,650,570,80,66,14,0,0,0,0,0,0,0,0,0,0,3,0,5,9,33,41,053,020400,4,410530204004
"Block Group 2, Census Tract 204, Polk County, Oregon",616,602,549,53,47,6,0,0,0,0,0,0,0,0,0,0,2,5,4,2,1,41,053,020400,2,410530204002
"Block Group 5, Census Tract 204, Polk County, Oregon",441,437,387,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,41,053,020400,5,410530204005
"Block Group 2, Census Tract 201, Clackamas County, Oregon",420,360,319,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,51,41,005,020100,2,410050201002
"Block Group 1, Census Tract 201, Clackamas County, Oregon",1014,777,729,48,35,0,13,0,0,34,34,0,0,0,0,0,0,0,16,0,187,41,005,020100,1,410050201001
"Block Group 1, Census Tract 203.02, Clackamas County, Oregon",634,485,427,58,58,0,0,0,0,10,10,0,0,0,0,0,9,0,38,0,92,41,005,020302,1,410050203021
"Block Group 2, Census Tract 203.02, Clackamas County, Oregon",1607,1204,1165,39,39,0,0,0,0,19,19,0,0,0,0,0,0,62,35,0,287,41,005,020302,2,410050203022
"Block Group 1, Census Tract 3, Jackson County, Oregon",1458,1404,1113,291,279,0,0,12,0,0,0,0,0,0,0,0,0,22,0,12,20,41,029,000300,1,410290003001
"Block Group 2, Census Tract 3, Jackson County, Oregon",1307,1096,846,250,154,36,17,0,43,32,32,0,0,0,0,0,0,36,0,20,123,41,029,000300,2,410290003002
"Block Group 2, Census Tract 2.02, Jackson County, Oregon",692,582,555,27,27,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,54,41,029,000202,2,410290002022
"Block Group 3, Census Tract 2.02, Jackson County, Oregon",675,588,458,130,80,50,0,0,0,0,0,0,0,0,0,0,0,0,71,0,16,41,029,000202,3,410290002023
"Block Group 1, Census Tract 2.02, Jackson County, Oregon",537,463,432,31,7,24,0,0,0,12,12,0,0,0,0,0,0,62,0,0,0,41,029,000202,1,410290002021
"Block Group 2, Census Tract 17, Jackson County, Oregon",1061,809,673,136,108,28,0,0,0,33,33,0,0,0,0,0,0,26,72,29,92,41,029,001700,2,410290017002
"Block Group 3, Census Tract 17, Jackson County, Oregon",272,206,206,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,51,41,029,001700,3,410290017003
"Block Group 2, Census Tract 19, Jackson County, Oregon",430,323,284,39,39,0,0,0,0,0,0,0,0,0,0,0,0,0,59,6,42,41,029,001900,2,410290019002
"Block Group 1, Census Tract 1, Jackson County, Oregon",428,379,345,34,9,0,25,0,0,0,0,0,0,0,0,0,0,0,40,6,3,41,029,000100,1,410290001001
"Block Group 4, Census Tract 224, Clackamas County, Oregon",232,195,195,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,28,41,005,022400,4,410050224004
"Block Group 5, Census Tract 224, Clackamas County, Oregon",500,399,385,14,14,0,0,0,0,48,48,0,0,0,0,0,0,0,13,32,8,41,005,022400,5,410050224005
"Block Group 2, Census Tract 237, Clackamas County, Oregon",261,252,180,72,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,41,005,023700,2,410050237002
"Block Group 1, Census Tract 237, Clackamas County, Oregon",680,578,511,67,47,0,20,0,0,0,0,0,0,0,0,0,0,0,8,0,94,41,005,023700,1,410050237001
"Block Group 4, Census Tract 800, Douglas County, Oregon",586,544,513,31,11,20,0,0,0,0,0,0,0,0,0,0,0,0,18,0,24,41,019,080000,4,410190800004
"Block Group 5, Census Tract 800, Douglas County, Oregon",230,230,173,57,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,019,080000,5,410190800005
"Block Group 3, Census Tract 209, Clackamas County, Oregon",948,752,725,27,27,0,0,0,0,102,78,16,0,8,0,0,0,30,9,0,55,41,005,020900,3,410050209003
"Block Group 2, Census Tract 209, Clackamas County, Oregon",570,462,408,54,54,0,0,0,0,48,48,0,0,0,0,0,0,16,0,10,34,41,005,020900,2,410050209002
"Block Group 3, Census Tract 216.02, Clackamas County, Oregon",1289,1123,846,277,200,65,0,6,6,19,19,0,0,0,0,0,11,20,31,24,61,41,005,021602,3,410050216023
"Block Group 1, Census Tract 216.02, Clackamas County, Oregon",1012,792,639,153,79,42,32,0,0,99,62,14,23,0,0,0,0,0,71,37,13,41,005,021602,1,410050216021
"Block Group 2, Census Tract 219, Clackamas County, Oregon",469,405,343,62,55,7,0,0,0,36,15,21,0,0,0,0,0,0,0,0,28,41,005,021900,2,410050219002
"Block Group 4, Census Tract 202, Clackamas County, Oregon",1144,900,845,55,55,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,228,41,005,020200,4,410050202004
"Block Group 2, Census Tract 202, Clackamas County, Oregon",664,551,533,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,25,0,88,41,005,020200,2,410050202002
"Block Group 1, Census Tract 217, Clackamas County, Oregon",1300,1132,1090,42,28,0,0,14,0,113,101,0,0,12,0,0,0,0,0,14,41,41,005,021700,1,410050217001
"Block Group 2, Census Tract 217, Clackamas County, Oregon",816,557,406,151,151,0,0,0,0,242,212,16,0,14,0,0,0,0,17,0,0,41,005,021700,2,410050217002
"Block Group 2, Census Tract 9514, Umatilla County, Oregon",368,276,255,21,20,0,1,0,0,5,5,0,0,0,0,0,0,6,32,0,49,41,059,951400,2,410599514002
"Block Group 3, Census Tract 9503, Umatilla County, Oregon",505,501,456,45,17,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,41,059,950300,3,410599503003
"Block Group 2, Census Tract 9503, Umatilla County, Oregon",369,315,279,36,28,8,0,0,0,9,9,0,0,0,0,0,0,0,22,0,23,41,059,950300,2,410599503002
"Block Group 5, Census Tract 9504, Umatilla County, Oregon",622,574,505,69,31,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,41,059,950400,5,410599504005
"Block Group 6, Census Tract 9504, Umatilla County, Oregon",379,360,350,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,41,059,950400,6,410599504006
"Block Group 1, Census Tract 9504, Umatilla County, Oregon",173,162,148,14,11,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,41,059,950400,1,410599504001
"Block Group 3, Census Tract 9504, Umatilla County, Oregon",304,196,168,28,28,0,0,0,0,0,0,0,0,0,0,0,0,8,37,0,63,41,059,950400,3,410599504003
"Block Group 4, Census Tract 9506, Umatilla County, Oregon",341,309,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,22,41,059,950600,4,410599506004
"Block Group 2, Census Tract 9506, Umatilla County, Oregon",320,311,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,41,059,950600,2,410599506002
"Block Group 2, Census Tract 312, Washington County, Oregon",355,255,190,65,52,0,0,0,13,100,100,0,0,0,0,0,0,0,0,0,0,41,067,031200,2,410670312002
"Block Group 2, Census Tract 316.06, Washington County, Oregon",765,646,583,63,18,45,0,0,0,31,17,0,14,0,0,0,0,13,0,0,75,41,067,031606,2,410670316062
"Block Group 1, Census Tract 316.06, Washington County, Oregon",1263,1182,1094,88,88,0,0,0,0,45,0,45,0,0,0,0,23,0,0,8,5,41,067,031606,1,410670316061
"Block Group 3, Census Tract 316.06, Washington County, Oregon",1401,949,865,84,84,0,0,0,0,304,162,77,43,22,0,0,0,0,0,23,125,41,067,031606,3,410670316063
"Block Group 1, Census Tract 316.13, Washington County, Oregon",777,576,522,54,42,12,0,0,0,112,30,57,0,25,0,0,0,16,0,15,58,41,067,031613,1,410670316131
"Block Group 2, Census Tract 9704, Union County, Oregon",429,346,296,50,50,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,54,41,061,970400,2,410619704002
"Block Group 1, Census Tract 9704, Union County, Oregon",494,404,383,21,21,0,0,0,0,12,12,0,0,0,0,0,7,0,15,0,56,41,061,970400,1,410619704001
"Block Group 2, Census Tract 9704, Columbia County, Oregon",520,458,400,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,56,41,009,970400,2,410099704002
"Block Group 1, Census Tract 9704, Columbia County, Oregon",395,317,272,45,37,8,0,0,0,0,0,0,0,0,0,0,0,0,6,6,66,41,009,970400,1,410099704001
"Block Group 6, Census Tract 304.01, Linn County, Oregon",191,191,126,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,043,030401,6,410430304016
"Block Group 1, Census Tract 304.01, Linn County, Oregon",406,364,258,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,41,043,030401,1,410430304011
"Block Group 3, Census Tract 307, Linn County, Oregon",433,362,362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,61,41,043,030700,3,410430307003
"Block Group 4, Census Tract 307, Linn County, Oregon",713,573,510,63,58,5,0,0,0,0,0,0,0,0,0,0,11,0,27,0,102,41,043,030700,4,410430307004
"Block Group 3, Census Tract 37.01, Multnomah County, Oregon",824,578,532,46,39,7,0,0,0,88,65,10,8,5,0,0,7,65,40,0,46,41,051,003701,3,410510037013
"Block Group 3, Census Tract 317.03, Washington County, Oregon",1204,960,828,132,119,0,0,13,0,124,88,10,0,26,0,0,0,6,50,0,64,41,067,031703,3,410670317033
"Block Group 1, Census Tract 318.05, Washington County, Oregon",824,728,602,126,126,0,0,0,0,25,25,0,0,0,0,0,0,0,0,13,58,41,067,031805,1,410670318051
"Block Group 4, Census Tract 318.05, Washington County, Oregon",782,729,690,39,39,0,0,0,0,21,0,0,21,0,0,0,0,32,0,0,0,41,067,031805,4,410670318054
"Block Group 1, Census Tract 321.03, Washington County, Oregon",1392,1121,1095,26,26,0,0,0,0,0,0,0,0,0,0,0,0,15,72,20,164,41,067,032103,1,410670321031
"Block Group 2, Census Tract 321.03, Washington County, Oregon",1984,1669,1504,165,108,57,0,0,0,0,0,0,0,0,0,0,0,0,150,0,165,41,067,032103,2,410670321032
"Block Group 3, Census Tract 326.03, Washington County, Oregon",698,575,564,11,11,0,0,0,0,0,0,0,0,0,0,0,0,44,65,14,0,41,067,032603,3,410670326033
"Block Group 1, Census Tract 326.03, Washington County, Oregon",587,508,476,32,15,0,17,0,0,16,0,0,0,16,0,0,0,13,34,0,16,41,067,032603,1,410670326031
"Block Group 1, Census Tract 244, Clackamas County, Oregon",2061,1569,1469,100,76,12,0,0,12,156,106,0,50,0,0,0,50,37,0,32,217,41,005,024400,1,410050244001
"Block Group 3, Census Tract 244, Clackamas County, Oregon",1722,1546,1346,200,200,0,0,0,0,0,0,0,0,0,0,0,0,13,17,48,98,41,005,024400,3,410050244003
"Block Group 2, Census Tract 244, Clackamas County, Oregon",778,743,624,119,106,0,0,13,0,0,0,0,0,0,0,0,0,0,22,0,13,41,005,024400,2,410050244002
"Block Group 2, Census Tract 21.02, Marion County, Oregon",517,402,280,122,91,31,0,0,0,37,37,0,0,0,0,0,0,0,19,0,59,41,047,002102,2,410470021022
"Block Group 3, Census Tract 21.02, Marion County, Oregon",950,871,780,91,49,42,0,0,0,0,0,0,0,0,0,0,0,0,25,0,54,41,047,002102,3,410470021023
"Block Group 4, Census Tract 21.02, Marion County, Oregon",759,674,639,35,35,0,0,0,0,33,33,0,0,0,0,0,0,22,0,0,30,41,047,002102,4,410470021024
"Block Group 1, Census Tract 21.02, Marion County, Oregon",792,650,560,90,46,44,0,0,0,38,25,0,0,0,13,0,0,0,15,0,89,41,047,002102,1,410470021021
"Block Group 2, Census Tract 23.03, Marion County, Oregon",1066,849,749,100,46,15,18,21,0,53,53,0,0,0,0,0,28,32,9,0,95,41,047,002303,2,410470023032
"Block Group 3, Census Tract 9503.04, Lincoln County, Oregon",605,466,449,17,17,0,0,0,0,58,58,0,0,0,0,0,0,0,56,0,25,41,041,950304,3,410419503043
"Block Group 1, Census Tract 9503.03, Lincoln County, Oregon",347,297,248,49,40,9,0,0,0,0,0,0,0,0,0,0,0,0,17,0,33,41,041,950303,1,410419503031
"Block Group 2, Census Tract 9503.03, Lincoln County, Oregon",178,160,150,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,10,41,041,950303,2,410419503032
"Block Group 3, Census Tract 220, Clackamas County, Oregon",1194,1006,942,64,64,0,0,0,0,54,23,16,0,15,0,0,0,17,0,36,81,41,005,022000,3,410050220003
"Block Group 4, Census Tract 228, Clackamas County, Oregon",477,211,205,6,3,3,0,0,0,0,0,0,0,0,0,0,0,1,146,71,48,41,005,022800,4,410050228004
"Block Group 5, Census Tract 202, Clackamas County, Oregon",493,410,381,29,29,0,0,0,0,41,41,0,0,0,0,0,0,0,15,0,27,41,005,020200,5,410050202005
"Block Group 2, Census Tract 67.01, Multnomah County, Oregon",743,492,434,58,58,0,0,0,0,144,144,0,0,0,0,0,0,32,50,0,25,41,051,006701,2,410510067012
"Block Group 5, Census Tract 53, Polk County, Oregon",1539,1444,1358,86,44,42,0,0,0,15,15,0,0,0,0,0,0,19,0,22,39,41,053,005300,5,410530053005
"Block Group 2, Census Tract 203.04, Polk County, Oregon",783,660,614,46,24,0,22,0,0,0,0,0,0,0,0,0,0,0,123,0,0,41,053,020304,2,410530203042
"Block Group 1, Census Tract 203.04, Polk County, Oregon",938,723,662,61,27,34,0,0,0,0,0,0,0,0,0,0,0,0,215,0,0,41,053,020304,1,410530203041
"Block Group 2, Census Tract 203.03, Polk County, Oregon",758,589,565,24,9,0,15,0,0,0,0,0,0,0,0,0,0,14,134,0,21,41,053,020303,2,410530203032
"Block Group 2, Census Tract 205, Polk County, Oregon",905,836,802,34,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,41,053,020500,2,410530205002
"Block Group 3, Census Tract 96.05, Multnomah County, Oregon",809,651,562,89,58,26,5,0,0,73,55,18,0,0,0,0,0,26,0,0,59,41,051,009605,3,410510096053
"Block Group 1, Census Tract 104.11, Multnomah County, Oregon",664,547,468,79,54,25,0,0,0,0,0,0,0,0,0,0,10,0,57,16,34,41,051,010411,1,410510104111
"Block Group 2, Census Tract 64.03, Multnomah County, Oregon",1157,882,739,143,102,21,0,0,20,116,116,0,0,0,0,0,33,8,4,0,114,41,051,006403,2,410510064032
"Block Group 3, Census Tract 64.03, Multnomah County, Oregon",581,449,353,96,66,30,0,0,0,65,65,0,0,0,0,0,10,14,10,0,33,41,051,006403,3,410510064033
"Block Group 1, Census Tract 104.10, Multnomah County, Oregon",773,616,465,151,100,14,37,0,0,56,56,0,0,0,0,0,0,19,67,15,0,41,051,010410,1,410510104101
"Block Group 3, Census Tract 104.10, Multnomah County, Oregon",330,294,250,44,34,0,0,0,10,19,0,0,19,0,0,0,0,0,0,9,8,41,051,010410,3,410510104103
"Block Group 1, Census Tract 9604, Tillamook County, Oregon",342,327,299,28,16,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,15,41,057,960400,1,410579604001
"Block Group 3, Census Tract 9604, Tillamook County, Oregon",713,625,544,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,74,41,057,960400,3,410579604003
"Block Group 3, Census Tract 9605, Tillamook County, Oregon",285,246,219,27,27,0,0,0,0,16,16,0,0,0,0,0,0,13,0,0,10,41,057,960500,3,410579605003
"Block Group 1, Census Tract 9605, Tillamook County, Oregon",185,175,144,31,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,41,057,960500,1,410579605001
"Block Group 2, Census Tract 9607, Tillamook County, Oregon",277,246,232,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,41,057,960700,2,410579607002
"Block Group 1, Census Tract 305.01, Yamhill County, Oregon",713,535,441,94,85,9,0,0,0,0,0,0,0,0,0,0,0,0,0,21,157,41,071,030501,1,410710305011
"Block Group 3, Census Tract 305.01, Yamhill County, Oregon",982,799,755,44,31,0,0,0,13,9,9,0,0,0,0,0,35,0,60,40,39,41,071,030501,3,410710305013
"Block Group 1, Census Tract 307.02, Yamhill County, Oregon",1012,909,787,122,122,0,0,0,0,0,0,0,0,0,0,0,0,16,19,36,32,41,071,030702,1,410710307021
"Block Group 1, Census Tract 310, Yamhill County, Oregon",967,881,792,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,55,41,071,031000,1,410710310001
"Block Group 3, Census Tract 302.01, Yamhill County, Oregon",328,227,186,41,19,0,0,0,22,0,0,0,0,0,0,0,0,0,60,0,41,41,071,030201,3,410710302013
"Block Group 4, Census Tract 302.01, Yamhill County, Oregon",1436,819,493,326,34,0,0,292,0,5,5,0,0,0,0,0,0,32,561,3,16,41,071,030201,4,410710302014
"Block Group 2, Census Tract 302.01, Yamhill County, Oregon",829,771,611,160,160,0,0,0,0,0,0,0,0,0,0,0,22,20,0,0,16,41,071,030201,2,410710302012
"Block Group 2, Census Tract 105.03, Marion County, Oregon",405,378,341,37,11,26,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,41,047,010503,2,410470105032
"Block Group 3, Census Tract 105.03, Marion County, Oregon",988,902,804,98,24,74,0,0,0,3,3,0,0,0,0,0,0,8,0,12,63,41,047,010503,3,410470105033
"Block Group 2, Census Tract 107.01, Marion County, Oregon",742,718,666,52,52,0,0,0,0,12,12,0,0,0,0,0,0,0,12,0,0,41,047,010701,2,410470107012
"Block Group 5, Census Tract 107.01, Marion County, Oregon",843,807,773,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,41,047,010701,5,410470107015
"Block Group 1, Census Tract 52.01, Polk County, Oregon",331,278,242,36,19,7,10,0,0,20,20,0,0,0,0,0,0,0,12,0,21,41,053,005201,1,410530052011
"Block Group 3, Census Tract 52.01, Polk County, Oregon",1679,1545,1389,156,138,18,0,0,0,0,0,0,0,0,0,0,0,21,28,0,85,41,053,005201,3,410530052013
"Block Group 1, Census Tract 202.04, Polk County, Oregon",641,606,533,73,73,0,0,0,0,0,0,0,0,0,0,0,0,10,13,0,12,41,053,020204,1,410530202041
